id,loan_status,loan_amount,loan_term,interest_rate,installment,purpose,dti,revolving_rate,employment_length,home_ownership,annual_income
644561,charged off,10000,60,15.2,238.96,credit_card,11.63,39.0,10,rent,49000.0
644553,charged off,20000,36,8.88,634.88,credit_card,10.35,73.6,10,rent,40000.0
644396,charged off,4000,36,13.35,135.46,debt_consolidation,17.03,50.7,3,rent,15996.0
644418,charged off,1500,36,13.72,51.07,other,11.85,76.3,2,rent,30996.0
644361,charged off,18000,60,15.95,437.25,debt_consolidation,11.45,86.6,5,rent,52800.0
644163,charged off,14000,36,6.17,426.99,credit_card,10.93,62.7,5,mortgage,75000.0
644031,charged off,4000,36,12.61,134.03,credit_card,14.5,86.4,4,rent,45600.0
643860,charged off,16800,36,6.17,512.39,debt_consolidation,18.89,13.5,3,mortgage,43200.0
643800,charged off,18000,60,16.32,440.8,debt_consolidation,23.3,64.4,1,rent,55000.0
643848,charged off,15000,60,15.2,358.43,debt_consolidation,5.93,65.6,3,rent,53000.0
643822,charged off,10000,60,15.57,240.91,small_business,7.1,23.0,3,mortgage,48000.0
643636,charged off,5000,36,6.54,153.34,debt_consolidation,5.79,20.8,9,own,56400.0
643621,charged off,5000,36,8.88,158.72,debt_consolidation,12.8,50.5,1,rent,30000.0
643511,charged off,15000,36,9.99,483.94,debt_consolidation,13.2,46.3,6,mortgage,102000.0
643333,charged off,10000,60,16.69,246.87,other,19.54,31.6,3,mortgage,60000.0
643293,charged off,9800,60,9.25,204.63,car,21.02,31.0,8,mortgage,39000.0
643083,charged off,5000,36,13.72,170.21,debt_consolidation,12.21,70.0,4,rent,28000.0
641972,charged off,14000,36,6.54,429.35,small_business,4.26,25.8,1,mortgage,42000.0
642983,charged off,15000,36,16.32,529.73,credit_card,8.49,85.3,10,mortgage,170000.0
642967,charged off,6500,36,6.54,199.34,debt_consolidation,8.48,38.9,10,mortgage,64800.0
640529,charged off,16000,60,9.62,336.97,debt_consolidation,17.32,30.1,4,mortgage,60000.0
640684,charged off,8000,60,13.35,183.47,debt_consolidation,14.9,82.1,1,rent,36000.0
642860,charged off,3450,60,9.99,73.29,other,11.81,25.6,1,rent,70000.0
642830,charged off,7025,36,6.54,215.44,debt_consolidation,15.32,32.0,1,rent,36500.0
642826,charged off,6800,36,6.54,208.54,credit_card,16.04,46.7,1,rent,54000.0
642816,charged off,4850,60,9.99,103.03,debt_consolidation,18.17,28.7,1,mortgage,58000.0
642781,charged off,1950,36,9.99,62.92,credit_card,13.1,58.1,1,mortgage,100128.0
642777,charged off,7050,60,12.23,157.65,credit_card,17.4,82.3,10,own,33664.44
642766,charged off,8125,60,13.35,186.33,credit_card,6.02,84.2,1,mortgage,50000.0
642664,charged off,5200,36,6.54,159.47,debt_consolidation,12.37,46.2,1,mortgage,75000.0
642564,charged off,7300,36,9.99,235.52,debt_consolidation,19.83,37.0,1,mortgage,65000.0
642467,charged off,5000,60,9.99,106.22,other,13.03,26.9,1,rent,36000.0
642483,charged off,20000,36,20.4,747.36,debt_consolidation,12.86,99.6,10,rent,50000.0
642413,charged off,18200,60,14.83,431.36,credit_card,23.57,30.6,6,mortgage,53000.0
642328,charged off,4000,36,6.17,122.0,medical,8.91,51.1,9,rent,40000.0
640082,charged off,25000,36,10.36,810.92,debt_consolidation,16.32,53.2,1,rent,50004.0
642049,charged off,7000,36,12.98,235.8,debt_consolidation,3.96,90.4,10,rent,67350.0
641977,charged off,13000,60,12.23,290.7,credit_card,17.35,33.6,10,mortgage,65000.0
641838,charged off,12000,60,14.46,282.09,debt_consolidation,2.37,94.6,10,mortgage,82000.0
641687,charged off,6000,36,8.88,190.47,medical,16.6,15.3,5,mortgage,53000.0
641034,charged off,3000,36,6.17,91.5,home_improvement,0.9,1.4,10,mortgage,48000.0
641397,charged off,10000,36,5.79,303.27,major_purchase,14.03,15.1,10,mortgage,55000.0
641304,charged off,10000,60,15.95,242.92,other,14.41,97.0,10,mortgage,38400.0
641153,charged off,5000,60,12.61,112.77,debt_consolidation,14.33,25.4,10,mortgage,46800.0
641147,charged off,5500,60,14.46,129.3,credit_card,10.63,82.7,4,rent,65000.0
640236,charged off,12000,60,14.83,284.41,credit_card,17.27,83.4,5,mortgage,30160.0
641001,charged off,22000,36,8.88,698.37,debt_consolidation,19.37,32.2,1,mortgage,72500.0
640973,charged off,11500,36,14.46,395.62,major_purchase,13.71,62.6,5,rent,25200.0
640953,charged off,9200,60,14.83,218.05,other,19.28,66.6,10,own,30000.0
640870,charged off,5000,36,10.36,162.19,vacation,22.22,76.6,10,mortgage,98000.0
640480,charged off,8000,60,9.62,168.49,wedding,17.09,58.2,10,mortgage,92000.0
640452,charged off,10000,60,9.62,210.61,home_improvement,7.94,43.3,1,own,63000.0
640448,charged off,25000,60,17.06,622.13,debt_consolidation,14.97,86.7,1,mortgage,118000.0
640352,charged off,3700,36,6.91,114.1,debt_consolidation,21.39,90.9,10,mortgage,40000.0
640211,charged off,12000,60,10.36,257.1,debt_consolidation,14.2,89.4,7,rent,24000.0
639825,charged off,20000,60,18.91,517.83,debt_consolidation,20.7,70.8,2,rent,63000.0
639772,charged off,10000,36,6.54,306.68,debt_consolidation,20.58,31.2,2,mortgage,43200.0
626541,charged off,5500,60,16.32,134.69,vacation,0.45,74.5,4,rent,74000.0
635126,charged off,13000,36,9.25,414.92,credit_card,17.08,62.4,9,mortgage,68000.0
638799,charged off,4500,36,5.79,136.48,debt_consolidation,18.91,36.8,3,rent,50000.0
638592,charged off,10000,36,14.09,342.22,home_improvement,17.74,57.4,1,mortgage,160000.0
634459,charged off,10000,60,12.61,225.54,house,14.63,74.2,7,mortgage,82000.0
587135,charged off,7000,60,18.17,178.41,debt_consolidation,2.35,81.9,1,rent,49000.0
638227,charged off,22000,60,12.61,496.19,debt_consolidation,14.03,11.3,3,mortgage,55000.0
637980,charged off,7000,36,12.98,235.8,wedding,19.8,82.8,3,rent,60000.0
637885,charged off,25000,60,14.46,587.69,debt_consolidation,13.46,43.8,4,rent,97920.0
637755,charged off,5000,36,12.61,167.54,credit_card,24.26,62.8,3,rent,70000.0
637696,charged off,12000,60,9.62,252.73,small_business,14.12,18.0,4,mortgage,80000.0
622844,charged off,1400,60,18.54,35.97,debt_consolidation,23.32,99.5,10,own,51000.0
637459,charged off,9600,60,9.25,200.45,medical,15.95,61.3,10,mortgage,51600.0
637323,charged off,7000,36,9.25,223.42,debt_consolidation,4.33,32.6,3,rent,84000.0
637256,charged off,25000,36,16.32,882.89,debt_consolidation,22.48,90.9,9,mortgage,85000.0
635894,charged off,15000,36,6.91,462.54,home_improvement,11.66,17.7,3,mortgage,98004.0
636710,charged off,7750,36,9.99,250.04,home_improvement,18.7,36.0,2,mortgage,36000.0
636590,charged off,3000,36,12.23,99.98,vacation,18.26,23.6,7,rent,55000.0
636187,charged off,9000,60,10.36,192.83,car,20.34,62.6,10,mortgage,85000.0
635802,charged off,25000,60,14.83,592.52,small_business,13.9,41.5,10,rent,109000.0
635771,charged off,4500,36,9.99,145.19,car,14.46,0.0,3,mortgage,38000.0
634414,charged off,10000,60,14.46,235.08,debt_consolidation,23.06,92.9,10,mortgage,140000.0
635339,charged off,12000,36,9.99,387.15,debt_consolidation,8.24,33.3,6,rent,58260.0
635610,charged off,4000,60,13.72,92.5,other,21.27,69.8,3,mortgage,36000.0
635565,charged off,2000,36,12.61,67.02,credit_card,4.55,64.6,1,rent,33000.0
635502,charged off,5000,36,8.88,158.72,debt_consolidation,1.63,46.8,6,rent,304800.0
635460,charged off,10000,36,9.99,322.63,other,12.01,91.6,4,mortgage,73524.0
635352,charged off,9000,60,12.23,201.25,small_business,24.89,40.4,10,mortgage,74100.0
635334,charged off,15000,36,6.54,460.01,debt_consolidation,6.26,58.4,10,mortgage,126000.0
635326,charged off,8500,36,6.17,259.25,debt_consolidation,22.9,43.7,1,rent,23000.0
635043,charged off,5000,36,12.61,167.54,debt_consolidation,20.24,73.7,3,mortgage,60000.0
634378,charged off,4500,36,12.61,150.78,debt_consolidation,23.12,19.8,3,rent,55362.0
634386,charged off,15000,36,8.88,476.16,credit_card,11.03,65.5,6,rent,87000.0
634309,charged off,5500,36,10.36,178.41,medical,11.7,1.8,5,rent,12000.0
634195,charged off,8000,36,12.61,268.06,credit_card,17.54,85.7,1,rent,96000.0
634078,charged off,25000,60,17.43,627.11,credit_card,10.31,98.5,10,rent,90000.0
634073,charged off,17000,60,9.62,358.03,home_improvement,7.35,22.5,10,mortgage,120000.0
634029,charged off,2500,36,5.79,75.82,debt_consolidation,14.7,18.4,8,rent,40000.0
619662,charged off,10000,60,12.23,223.61,home_improvement,2.5,6.6,8,own,24000.0
633643,charged off,6000,36,13.35,203.18,other,0.0,0.0,1,rent,22800.0
633617,charged off,24000,60,17.06,597.24,moving,14.88,20.0,8,mortgage,77257.0
628812,charged off,7400,60,15.57,178.27,car,24.39,90.6,1,mortgage,55000.0
631559,charged off,24000,36,17.8,865.26,debt_consolidation,9.59,99.3,3,rent,333676.0
626851,charged off,5000,36,6.91,154.18,debt_consolidation,10.48,65.7,2,rent,42500.0
631234,charged off,3500,36,13.35,118.52,debt_consolidation,11.76,92.8,10,mortgage,41941.0
632851,charged off,10000,60,8.88,207.01,debt_consolidation,15.69,30.1,2,mortgage,40000.0
632382,charged off,25000,36,15.57,873.63,debt_consolidation,9.17,53.7,4,mortgage,75000.0
632152,charged off,3000,36,10.36,97.31,other,14.56,59.7,10,rent,64800.0
631912,charged off,12000,36,14.09,410.66,debt_consolidation,11.69,82.7,2,rent,42000.0
631719,charged off,25000,36,14.83,864.56,other,16.74,24.2,1,mortgage,100000.0
631846,charged off,25000,60,20.03,662.77,debt_consolidation,12.36,61.4,1,mortgage,86100.0
631788,charged off,16000,60,10.36,342.8,major_purchase,0.59,34.8,5,mortgage,97200.0
631310,charged off,20000,60,16.32,489.77,debt_consolidation,18.9,66.7,5,own,100000.0
630916,charged off,9000,36,10.36,291.93,debt_consolidation,14.73,47.2,10,mortgage,36000.0
629290,charged off,6925,36,9.62,222.22,debt_consolidation,15.4,34.3,1,rent,78000.0
631317,charged off,4000,36,9.25,127.67,major_purchase,10.2,62.2,2,mortgage,48000.0
631226,charged off,3500,36,13.72,119.15,home_improvement,15.58,79.7,1,mortgage,65000.0
631184,charged off,20000,60,17.8,505.7,debt_consolidation,13.81,94.3,10,mortgage,67000.0
624804,charged off,25000,60,18.17,637.15,debt_consolidation,15.76,88.9,5,rent,120000.0
629481,charged off,13000,60,13.35,298.13,debt_consolidation,24.81,70.8,1,rent,40000.0
630837,charged off,5000,36,6.17,152.5,small_business,21.9,41.7,10,rent,60000.0
629689,charged off,20000,60,17.06,497.7,debt_consolidation,13.81,80.9,8,rent,125000.0
629930,charged off,6250,60,13.72,144.53,small_business,20.61,65.6,1,rent,29000.0
630701,charged off,4500,36,12.98,151.58,medical,3.34,85.7,8,mortgage,50000.0
630666,charged off,7000,36,5.42,211.12,debt_consolidation,6.67,7.4,10,mortgage,90000.0
630574,charged off,4000,60,9.99,84.97,other,22.91,0.0,4,rent,26400.0
628690,charged off,5500,60,13.35,126.13,debt_consolidation,12.48,16.3,5,mortgage,40000.0
630264,charged off,11000,60,12.98,250.18,major_purchase,13.98,54.22,3,rent,37000.0
628341,charged off,19000,60,18.54,488.08,debt_consolidation,10.04,46.7,2,rent,41000.0
629006,charged off,15000,60,13.35,343.99,car,9.41,75.4,10,mortgage,70000.0
629128,charged off,11000,60,16.69,271.55,small_business,7.35,43.4,2,rent,26952.0
629097,charged off,25000,36,14.46,860.04,debt_consolidation,11.44,81.6,9,rent,100000.0
629071,charged off,6400,36,6.91,197.36,debt_consolidation,13.39,53.5,5,mortgage,45600.0
629059,charged off,1500,36,10.36,48.66,other,18.16,84.3,7,rent,45000.0
627543,charged off,3600,36,12.98,121.27,debt_consolidation,12.41,33.6,4,mortgage,65000.0
628404,charged off,11000,36,5.79,333.6,debt_consolidation,17.09,12.9,5,mortgage,64800.0
628350,charged off,9600,60,13.72,221.99,other,15.02,91.4,5,mortgage,97000.0
628186,charged off,10000,60,12.61,225.54,debt_consolidation,19.39,80.9,10,mortgage,57180.0
628068,charged off,7325,60,17.8,185.22,debt_consolidation,20.37,97.7,5,own,36000.0
627744,charged off,5000,60,14.46,117.54,debt_consolidation,11.05,28.6,4,rent,44000.0
627586,charged off,25000,36,9.99,571.05,debt_consolidation,19.83,37.0,10,mortgage,65000.0
627274,charged off,10000,60,10.36,201.93,credit_card,7.38,85.9,4,rent,40000.0
627320,charged off,15000,36,6.54,300.54,debt_consolidation,12.37,46.2,9,mortgage,75000.0
627208,charged off,6500,60,15.57,156.59,medical,24.48,77.9,10,mortgage,93024.0
626717,charged off,25000,60,13.35,386.99,credit_card,6.02,84.2,1,mortgage,50000.0
627063,charged off,3200,36,18.54,116.56,debt_consolidation,2.8,98.8,1,rent,54000.0
626989,charged off,2100,60,14.83,49.78,other,14.11,79.2,10,rent,45000.0
626915,charged off,1450,60,12.23,32.43,home_improvement,3.6,42.4,3,rent,24000.0
626818,charged off,2050,36,8.88,65.08,moving,17.16,40.4,1,rent,30000.0
623955,charged off,9000,36,6.54,176.34,debt_consolidation,4.77,38.0,1,rent,35000.0
626643,charged off,2500,60,15.95,60.73,debt_consolidation,16.44,68.8,1,rent,126600.0
626523,charged off,2900,36,9.62,93.06,credit_card,20.79,80.5,6,mortgage,70992.0
625711,charged off,3825,60,12.98,87.0,car,9.05,16.3,10,mortgage,90840.0
626373,charged off,10800,36,12.23,359.91,debt_consolidation,16.4,77.6,2,rent,33000.0
626362,charged off,10000,36,14.83,345.83,home_improvement,18.78,77.9,5,rent,72000.0
626248,charged off,9700,36,8.88,307.92,other,0.96,9.7,1,rent,56400.0
626172,charged off,15000,36,12.61,502.6,small_business,13.11,51.7,8,rent,31680.0
626123,charged off,8000,60,15.2,191.17,home_improvement,4.24,32.7,3,mortgage,100000.0
626116,charged off,6000,60,16.32,146.94,debt_consolidation,14.54,96.0,1,mortgage,35000.0
625773,charged off,16000,60,12.23,253.24,other,12.03,22.0,5,mortgage,39600.0
621149,charged off,19750,60,12.23,283.99,credit_card,17.4,82.3,1,own,33664.44
625500,charged off,10000,60,17.43,250.85,home_improvement,10.96,64.9,5,mortgage,54000.0
625314,charged off,10000,60,13.35,229.33,debt_consolidation,23.12,58.8,10,rent,30000.0
625236,charged off,12000,36,5.42,361.92,credit_card,14.13,19.5,10,mortgage,35000.0
614014,charged off,15000,60,10.36,204.07,other,7.34,3.8,1,rent,43000.0
625075,charged off,10000,36,15.2,347.64,debt_consolidation,14.8,91.7,2,rent,45000.0
624579,charged off,14000,36,9.99,388.77,credit_card,13.1,58.1,10,mortgage,100128.0
623893,charged off,10000,60,15.2,238.96,debt_consolidation,22.49,94.6,5,rent,42000.0
623868,charged off,11500,36,10.36,373.02,debt_consolidation,16.32,46.3,2,rent,30000.0
616011,charged off,12200,60,9.62,179.02,debt_consolidation,23.12,66.2,3,rent,34000.0
623709,charged off,6400,60,12.23,143.11,credit_card,4.74,14.6,7,mortgage,85000.0
622402,charged off,15000,60,19.29,391.51,credit_card,19.99,75.6,10,mortgage,65000.0
621874,charged off,14500,60,9.99,204.99,debt_consolidation,18.17,28.7,4,mortgage,58000.0
623531,charged off,19500,60,17.06,485.26,debt_consolidation,16.2,74.0,5,mortgage,53200.0
621647,charged off,7750,60,12.98,176.26,debt_consolidation,21.2,86.3,10,mortgage,26771.94
620390,charged off,14100,60,17.8,356.52,other,14.3,32.0,3,mortgage,50674.4
623388,charged off,1500,36,12.23,49.99,other,15.26,97.6,3,rent,40980.0
623299,charged off,12000,60,9.99,181.63,other,11.81,25.6,1,rent,70000.0
623227,charged off,1500,36,9.62,48.14,vacation,17.79,89.6,10,mortgage,63000.0
622947,charged off,10000,36,6.91,214.31,credit_card,3.91,43.5,2,mortgage,62000.0
622898,charged off,8000,36,10.36,259.5,debt_consolidation,20.18,49.9,4,mortgage,38000.0
622608,charged off,25000,60,13.72,400.04,other,20.52,46.0,5,rent,108000.0
622230,charged off,4000,60,12.61,90.22,other,19.92,45.1,10,mortgage,73125.0
622061,charged off,25000,36,15.57,873.63,debt_consolidation,11.34,99.4,10,mortgage,60000.0
617717,charged off,18000,36,6.54,343.48,credit_card,16.04,46.7,5,rent,54000.0
621936,charged off,15000,60,18.17,382.29,home_improvement,16.53,73.6,1,mortgage,38400.0
621823,charged off,9000,36,13.72,306.38,credit_card,21.72,60.7,10,own,46800.0
621768,charged off,24000,36,20.03,892.3,debt_consolidation,20.71,90.1,6,rent,115872.0
621581,charged off,12000,36,9.99,387.15,debt_consolidation,17.75,75.3,1,mortgage,33600.0
621572,charged off,5000,60,12.98,113.72,debt_consolidation,3.89,51.0,6,rent,33000.0
621507,charged off,19000,60,15.95,461.54,debt_consolidation,22.95,80.0,4,mortgage,82250.0
621017,charged off,18725,36,6.54,358.81,debt_consolidation,15.32,32.0,1,rent,36500.0
621397,charged off,5000,36,17.43,179.34,debt_consolidation,9.5,99.9,6,rent,36000.0
621218,charged off,6000,36,13.72,204.26,major_purchase,15.44,51.8,3,rent,41496.0
621238,charged off,10000,60,9.25,208.8,small_business,17.21,19.5,1,rent,50400.0
621060,charged off,13000,60,14.83,308.12,debt_consolidation,16.49,78.5,4,rent,44400.0
621063,charged off,6000,60,18.54,154.13,debt_consolidation,15.31,55.0,1,own,19200.0
621020,charged off,25000,36,15.2,869.09,small_business,14.36,82.0,4,mortgage,112000.0
620914,charged off,12000,60,15.57,289.09,debt_consolidation,9.6,95.4,8,rent,179434.0
620486,charged off,6000,36,13.35,203.18,debt_consolidation,0.54,0.4,4,rent,35364.0
620623,charged off,6250,60,13.72,144.53,debt_consolidation,23.36,94.9,4,rent,28000.0
620070,charged off,4750,36,14.46,163.41,debt_consolidation,22.6,65.9,1,mortgage,29952.0
619881,charged off,5000,36,12.23,166.63,medical,16.08,95.5,5,mortgage,128000.0
620588,charged off,25000,60,17.06,622.13,small_business,17.97,73.4,1,rent,70000.0
620509,charged off,6000,60,15.2,143.38,other,24.41,96.6,4,rent,90000.0
620516,charged off,25000,60,20.77,673.11,other,8.43,92.7,3,rent,78000.0
620448,charged off,2500,36,9.62,80.23,debt_consolidation,2.94,38.1,1,rent,19968.0
619525,charged off,14000,60,15.2,334.54,small_business,8.95,41.6,2,rent,24000.0
620319,charged off,10000,36,15.95,351.33,medical,12.02,92.2,1,rent,60000.0
613478,charged off,7500,60,13.35,172.0,debt_consolidation,20.25,39.9,1,rent,62000.0
619906,charged off,5000,36,12.23,166.63,small_business,17.64,47.2,2,rent,40000.0
619857,charged off,2800,36,13.35,94.82,moving,15.04,68.0,3,rent,42120.0
619342,charged off,4200,60,15.2,100.36,car,4.62,18.8,4,rent,65000.0
619290,charged off,16000,60,12.23,357.78,debt_consolidation,18.69,61.9,7,mortgage,39996.0
619147,charged off,21000,60,9.99,446.09,home_improvement,8.1,35.0,6,mortgage,93000.0
619086,charged off,4000,60,12.98,90.98,debt_consolidation,6.68,38.0,3,mortgage,35004.0
618903,charged off,22500,36,6.54,443.91,debt_consolidation,14.78,24.4,3,mortgage,50000.0
618014,charged off,1200,36,10.36,38.93,debt_consolidation,24.8,35.8,3,rent,15000.0
618757,charged off,6000,36,9.25,191.5,debt_consolidation,18.86,76.2,10,mortgage,45996.0
614556,charged off,6250,60,10.36,133.91,car,10.15,72.7,10,mortgage,52000.0
618465,charged off,12800,60,12.61,288.7,debt_consolidation,9.02,92.3,5,rent,62000.0
618225,charged off,12000,60,9.99,161.45,debt_consolidation,19.16,46.7,7,mortgage,52800.0
618208,charged off,2800,36,6.54,85.87,debt_consolidation,10.92,22.5,5,rent,14400.0
618078,charged off,22000,60,12.23,297.4,debt_consolidation,5.21,58.3,6,mortgage,70000.0
618006,charged off,13000,60,10.36,211.04,debt_consolidation,23.46,67.3,1,mortgage,65000.0
617318,charged off,13775,36,12.98,464.01,debt_consolidation,15.0,90.7,6,rent,32878.0
617683,charged off,20000,60,15.57,356.54,debt_consolidation,13.97,48.9,1,rent,45600.0
616829,charged off,5000,36,12.23,166.63,credit_card,16.27,89.4,2,rent,45000.0
617145,charged off,18000,60,19.29,469.81,debt_consolidation,13.38,87.2,5,mortgage,60000.0
616966,charged off,14600,36,12.61,489.2,debt_consolidation,16.17,5.8,1,own,36000.0
616921,charged off,9600,60,17.43,240.81,credit_card,10.3,98.4,8,mortgage,120000.0
616854,charged off,5000,36,12.23,166.63,credit_card,4.9,72.7,2,mortgage,50000.0
616684,charged off,12000,60,13.72,277.49,home_improvement,8.78,28.4,7,mortgage,60000.0
616568,charged off,3600,36,9.62,115.53,medical,7.0,33.9,2,rent,12000.0
616548,charged off,3000,36,9.62,96.27,small_business,19.92,24.0,4,rent,50000.0
616464,charged off,1800,36,8.88,57.14,vacation,24.56,34.2,10,mortgage,68400.0
616126,charged off,10000,60,9.99,212.43,home_improvement,15.54,51.2,10,mortgage,197004.0
616042,charged off,3700,60,9.99,78.6,vacation,10.59,48.0,1,mortgage,62000.0
611082,charged off,25000,60,20.77,428.77,debt_consolidation,9.5,51.8,6,mortgage,120000.0
615700,charged off,8000,60,14.46,188.06,major_purchase,2.0,87.3,2,rent,29100.0
615402,charged off,5600,36,14.46,192.65,debt_consolidation,16.36,0.0,1,rent,30000.0
615313,charged off,4500,60,13.35,103.2,credit_card,12.91,91.5,10,mortgage,64800.0
603803,charged off,24250,60,12.61,338.88,debt_consolidation,11.16,93.4,1,mortgage,50000.0
615038,charged off,10000,60,17.43,250.85,moving,11.95,98.1,1,rent,90000.0
614849,charged off,2500,36,12.23,83.32,medical,12.48,38.3,7,mortgage,40000.0
614596,charged off,10000,36,10.36,324.37,credit_card,15.92,67.4,7,rent,45600.0
614623,charged off,2000,36,15.2,69.53,home_improvement,16.23,98.7,5,mortgage,48000.0
614533,charged off,1800,36,14.09,61.6,major_purchase,16.5,93.0,10,mortgage,45600.0
614506,charged off,15000,60,19.66,394.58,debt_consolidation,16.92,33.1,1,mortgage,55800.0
614325,charged off,9800,36,12.23,326.58,debt_consolidation,11.71,31.2,3,rent,25000.0
614187,charged off,20000,36,8.88,385.69,other,7.96,51.6,6,rent,60000.0
613703,charged off,9600,60,10.36,162.83,car,12.58,54.4,10,mortgage,80000.0
614130,charged off,25000,60,13.72,369.4,small_business,21.1,87.8,3,own,100000.0
614022,charged off,5000,36,12.98,168.43,debt_consolidation,9.8,97.0,10,mortgage,41000.0
613898,charged off,24250,60,9.62,510.72,debt_consolidation,12.45,50.3,8,mortgage,74496.0
613876,charged off,16000,60,17.43,401.35,credit_card,13.07,66.6,10,mortgage,55000.0
613830,charged off,18000,36,14.46,619.23,wedding,1.75,37.7,8,rent,48000.0
613751,charged off,8000,60,15.95,194.34,debt_consolidation,20.16,27.3,5,rent,54000.0
613475,charged off,14500,36,12.61,485.85,debt_consolidation,19.87,88.3,3,rent,88113.63
613281,charged off,25000,36,15.2,869.09,major_purchase,7.4,46.8,3,mortgage,134000.0
611331,charged off,7000,60,13.35,160.53,credit_card,19.44,33.2,3,rent,29550.0
613046,charged off,25000,60,13.35,573.32,credit_card,15.55,41.4,6,mortgage,96000.0
613010,charged off,4200,60,15.95,102.03,debt_consolidation,19.78,21.3,1,rent,36000.0
612910,charged off,16000,60,9.62,245.36,debt_consolidation,16.53,22.2,10,own,115000.0
608877,charged off,8000,60,9.25,167.04,debt_consolidation,19.9,58.1,1,rent,24000.0
610270,charged off,25000,60,16.32,612.22,credit_card,14.23,76.1,5,mortgage,110000.0
612634,charged off,9000,36,14.46,309.62,debt_consolidation,12.52,88.0,3,rent,62004.0
612530,charged off,6000,60,15.2,143.38,debt_consolidation,11.15,50.6,1,mortgage,48000.0
612325,charged off,9000,60,12.98,204.69,major_purchase,10.57,0.0,9,rent,51072.0
612541,charged off,10000,60,15.95,242.92,credit_card,22.16,66.3,1,mortgage,40000.0
612527,charged off,16800,60,15.57,404.72,debt_consolidation,18.87,80.6,10,mortgage,123531.24
612473,charged off,5200,60,14.83,123.25,debt_consolidation,3.34,48.7,3,mortgage,55000.0
611847,charged off,15250,36,15.95,535.77,debt_consolidation,19.11,92.7,6,rent,42000.0
612382,charged off,15000,60,17.8,379.28,debt_consolidation,9.03,92.0,7,mortgage,125000.0
612060,charged off,11500,60,19.66,302.51,debt_consolidation,8.0,95.6,10,rent,24756.0
612039,charged off,12000,36,14.46,412.82,debt_consolidation,16.36,66.0,2,rent,30000.0
611261,charged off,16000,60,16.32,391.82,debt_consolidation,23.48,80.3,1,rent,62500.0
611940,charged off,16000,60,9.99,221.45,credit_card,5.47,55.2,3,mortgage,36000.0
611640,charged off,20000,36,15.2,695.27,debt_consolidation,13.17,91.3,3,rent,71167.0
611636,charged off,15000,36,6.54,292.88,credit_card,23.71,58.1,4,rent,50000.0
611512,charged off,19200,60,17.06,365.19,credit_card,15.66,67.2,1,mortgage,120000.0
608892,charged off,25000,36,9.25,510.66,credit_card,20.15,54.0,2,mortgage,250000.0
611400,charged off,24250,60,13.72,349.75,debt_consolidation,17.91,91.3,1,mortgage,97000.0
611374,charged off,12000,36,12.23,399.9,debt_consolidation,10.94,76.3,3,rent,50000.0
611317,charged off,2500,60,12.98,56.86,small_business,4.1,23.8,10,rent,70000.0
611270,charged off,25000,36,17.8,901.31,debt_consolidation,8.92,56.4,10,mortgage,80000.0
610871,charged off,10000,36,12.61,335.07,debt_consolidation,18.64,96.0,7,own,30000.0
610557,charged off,12000,60,16.32,293.87,debt_consolidation,19.52,80.3,2,rent,63000.0
610148,charged off,25000,60,17.43,408.88,other,24.87,86.7,2,mortgage,108000.0
610101,charged off,20000,60,19.29,522.01,debt_consolidation,12.46,53.0,8,rent,72396.0
610015,charged off,10000,36,21.14,377.47,debt_consolidation,16.33,78.5,2,mortgage,108000.0
609989,charged off,5000,36,9.25,159.59,other,21.93,82.8,3,rent,39996.0
609990,charged off,12000,36,10.36,389.24,small_business,20.29,56.5,4,rent,42000.0
609918,charged off,14000,60,15.2,334.54,debt_consolidation,19.32,92.2,10,mortgage,80000.0
602229,charged off,3000,36,14.46,103.21,home_improvement,21.35,0.0,10,mortgage,36576.0
609802,charged off,3000,36,14.09,102.67,debt_consolidation,5.06,39.5,2,rent,42000.0
609784,charged off,15000,60,9.62,315.91,car,1.08,13.9,2,own,43200.0
609548,charged off,12000,60,14.46,282.09,debt_consolidation,2.2,29.1,10,rent,85000.0
609489,charged off,9900,60,9.99,210.3,debt_consolidation,10.72,47.2,7,own,22500.0
609371,charged off,4200,60,9.99,89.22,other,2.7,13.9,1,own,20004.0
609423,charged off,10000,36,6.54,210.84,debt_consolidation,9.89,47.4,10,own,123996.0
609294,charged off,12000,60,12.61,270.65,debt_consolidation,22.69,97.2,5,rent,45000.0
607878,charged off,25000,60,10.36,445.1,debt_consolidation,15.78,53.1,10,mortgage,99996.0
602707,charged off,16000,60,15.2,382.33,debt_consolidation,13.99,86.2,5,rent,80000.0
608640,charged off,2000,60,17.06,49.77,major_purchase,15.05,99.9,1,rent,48000.0
607017,charged off,10000,60,15.2,238.96,wedding,17.68,68.7,5,mortgage,75000.0
608512,charged off,4000,60,12.23,89.45,other,2.63,90.0,5,mortgage,113004.0
605394,charged off,4000,36,13.35,135.46,other,14.74,80.5,10,mortgage,120000.0
608454,charged off,8000,36,6.54,190.14,vacation,12.75,57.7,2,rent,113300.0
608268,charged off,5000,36,6.91,154.18,debt_consolidation,8.5,75.9,2,rent,14400.0
608230,charged off,18250,60,16.32,446.92,debt_consolidation,23.19,94.7,10,rent,52000.0
607677,charged off,10000,60,12.61,225.54,small_business,21.22,93.7,5,rent,115460.0
607637,charged off,3000,60,6.54,58.76,vacation,6.34,31.1,7,own,50000.0
607574,charged off,25000,60,19.66,505.06,debt_consolidation,21.33,47.6,5,own,85000.0
