id,loan_status,loan_amount,loan_term,interest_rate,installment,purpose,dti,revolving_rate,employment_length,home_ownership,annual_income
621626,fully paid,2000,36,5.42,60.32,small_business,12.16,79.2,10,mortgage,100000.0
621591,fully paid,25000,60,17.43,398.85,medical,7.88,64.9,5,own,85000.0
621583,fully paid,10000,60,18.17,254.86,debt_consolidation,18.51,78.3,8,mortgage,84000.0
621587,fully paid,13200,36,6.17,292.03,debt_consolidation,12.46,48.2,2,mortgage,58000.0
621579,fully paid,7500,36,6.17,228.75,small_business,17.46,29.3,10,mortgage,65000.0
621581,charged off,12000,36,9.99,387.15,debt_consolidation,17.75,75.3,1,mortgage,33600.0
621572,charged off,5000,60,12.98,113.72,debt_consolidation,3.89,51.0,6,rent,33000.0
621570,fully paid,7500,36,12.98,252.64,credit_card,16.54,77.2,4,own,32000.0
621518,fully paid,10000,60,14.83,237.01,debt_consolidation,17.98,13.6,5,mortgage,50000.0
621533,fully paid,16800,36,6.91,518.05,debt_consolidation,4.28,52.3,4,mortgage,120000.0
621525,fully paid,6500,36,5.79,197.13,debt_consolidation,21.93,23.7,2,rent,40116.12
619807,fully paid,5600,36,9.25,178.74,debt_consolidation,12.18,58.3,6,rent,33600.0
621507,charged off,19000,60,15.95,461.54,debt_consolidation,22.95,80.0,4,mortgage,82250.0
618911,fully paid,14800,60,17.8,374.22,debt_consolidation,17.81,75.6,4,mortgage,81000.0
618187,fully paid,20000,60,20.4,534.34,debt_consolidation,23.58,93.6,10,mortgage,77004.0
621444,fully paid,1200,36,9.99,38.72,major_purchase,19.27,10.5,3,rent,55000.0
617204,fully paid,1200,36,8.88,38.1,other,11.5,21.4,9,rent,31500.0
621017,charged off,18725,36,6.54,358.81,debt_consolidation,15.32,32.0,1,rent,36500.0
621397,charged off,5000,36,17.43,179.34,debt_consolidation,9.5,99.9,6,rent,36000.0
621384,fully paid,5000,36,12.98,168.43,credit_card,7.9,97.2,10,mortgage,106000.0
621375,fully paid,24000,36,18.54,874.18,debt_consolidation,14.66,33.6,7,rent,110000.0
621337,fully paid,12000,60,14.83,284.41,debt_consolidation,11.33,40.2,3,rent,70000.0
621303,fully paid,6600,36,12.61,221.15,credit_card,14.54,68.8,7,mortgage,50000.0
621311,fully paid,7050,36,12.23,234.94,credit_card,11.43,82.0,2,rent,25200.0
621218,charged off,6000,36,13.72,204.26,major_purchase,15.44,51.8,3,rent,41496.0
621238,charged off,10000,60,9.25,208.8,small_business,17.21,19.5,1,rent,50400.0
621266,fully paid,15000,36,6.91,289.09,debt_consolidation,14.35,83.5,5,rent,75000.0
621253,fully paid,18000,60,10.36,385.65,debt_consolidation,15.99,38.0,5,rent,55000.0
621250,fully paid,5000,36,6.17,152.5,debt_consolidation,19.13,39.5,2,mortgage,33000.0
621226,fully paid,8000,36,6.17,244.0,home_improvement,16.75,0.0,8,own,75000.0
621202,fully paid,4000,60,14.46,94.03,other,12.54,81.9,1,rent,38000.0
611762,fully paid,25000,36,9.99,806.57,home_improvement,16.46,0.0,3,mortgage,150000.0
621176,fully paid,4600,36,9.62,147.61,small_business,20.93,67.4,10,rent,150000.0
621152,fully paid,5000,36,5.42,150.8,medical,2.63,8.1,8,rent,42000.0
607664,fully paid,20500,36,6.54,394.85,house,5.03,15.4,2,mortgage,74000.0
620840,fully paid,5000,36,5.42,150.8,other,23.37,21.9,1,own,40000.0
621125,fully paid,6500,60,8.88,134.56,medical,21.0,52.1,7,mortgage,63600.0
621124,fully paid,10000,36,5.79,204.71,credit_card,4.82,33.7,4,own,71000.0
621107,fully paid,15800,60,15.95,383.81,wedding,10.81,52.0,1,rent,31200.0
621075,fully paid,2000,36,9.62,64.18,debt_consolidation,10.39,76.0,1,mortgage,53500.0
620899,fully paid,3600,36,9.25,114.9,credit_card,5.57,12.3,4,rent,53000.0
621060,charged off,13000,60,14.83,308.12,debt_consolidation,16.49,78.5,4,rent,44400.0
621063,charged off,6000,60,18.54,154.13,debt_consolidation,15.31,55.0,1,own,19200.0
621067,fully paid,4050,36,6.91,124.89,credit_card,14.92,39.0,4,rent,14400.0
621039,fully paid,12000,36,5.42,361.92,medical,18.88,11.8,10,mortgage,68000.0
620931,fully paid,4000,60,15.2,95.59,major_purchase,12.26,73.2,9,rent,102000.0
621028,fully paid,12500,60,9.99,265.53,debt_consolidation,6.05,0.2,1,rent,44000.0
620010,fully paid,18000,60,9.62,265.89,car,3.81,22.8,7,mortgage,120000.0
621020,charged off,25000,36,15.2,869.09,small_business,14.36,82.0,4,mortgage,112000.0
621032,fully paid,15000,60,6.54,180.19,small_business,7.66,67.3,3,mortgage,75000.0
620956,fully paid,7500,36,6.54,230.01,major_purchase,8.64,49.3,1,mortgage,103500.0
621016,fully paid,12000,60,9.99,254.91,credit_card,17.27,54.0,2,mortgage,57600.0
621002,fully paid,25000,60,13.72,405.24,debt_consolidation,17.39,44.8,1,own,145000.0
620977,fully paid,1800,36,6.54,55.21,medical,4.8,24.6,1,own,36000.0
620935,fully paid,9900,36,6.54,303.61,car,8.06,21.4,7,own,39600.0
620936,fully paid,20000,36,6.54,402.51,small_business,1.11,7.4,4,mortgage,95000.0
620944,fully paid,4800,36,10.36,155.7,debt_consolidation,22.01,76.0,4,rent,66560.0
617950,fully paid,5000,36,13.35,169.32,medical,7.35,68.0,1,own,24000.0
620921,fully paid,14400,36,15.2,500.6,debt_consolidation,13.6,87.6,4,rent,108500.0
620914,charged off,12000,60,15.57,289.09,debt_consolidation,9.6,95.4,8,rent,179434.0
620894,fully paid,10000,60,9.99,212.43,credit_card,14.16,37.0,3,rent,40000.0
620852,fully paid,14400,36,12.98,485.06,debt_consolidation,14.53,65.2,1,rent,73500.0
620850,fully paid,3500,36,10.36,113.53,other,2.19,88.9,5,mortgage,330000.0
620486,charged off,6000,36,13.35,203.18,debt_consolidation,0.54,0.4,4,rent,35364.0
620623,charged off,6250,60,13.72,144.53,debt_consolidation,23.36,94.9,4,rent,28000.0
620814,fully paid,20000,36,13.72,680.84,debt_consolidation,14.16,31.0,10,mortgage,79000.0
620803,fully paid,5000,36,13.35,169.32,debt_consolidation,4.63,34.0,10,mortgage,35000.0
620347,fully paid,6000,36,6.17,183.0,debt_consolidation,10.51,48.8,5,mortgage,50000.0
620738,fully paid,5000,36,6.91,154.18,debt_consolidation,24.84,37.0,2,rent,60000.0
620733,fully paid,8000,36,12.98,269.48,debt_consolidation,18.73,80.6,10,rent,60228.0
620695,fully paid,18000,60,10.36,385.65,debt_consolidation,8.89,46.1,3,mortgage,151000.0
620611,fully paid,2000,36,10.36,64.88,other,9.56,89.3,6,mortgage,60000.0
620683,fully paid,10000,60,9.99,212.43,debt_consolidation,16.47,35.5,5,rent,40000.0
620692,fully paid,20000,36,16.32,706.31,debt_consolidation,14.25,75.9,1,rent,120000.0
620651,fully paid,3000,36,10.36,97.31,major_purchase,4.6,26.2,2,rent,18000.0
620621,fully paid,10000,36,10.36,324.37,credit_card,11.55,34.2,1,mortgage,85000.0
620070,charged off,4750,36,14.46,163.41,debt_consolidation,22.6,65.9,1,mortgage,29952.0
620610,fully paid,19000,36,8.88,603.14,debt_consolidation,21.03,83.3,1,rent,70000.0
619881,charged off,5000,36,12.23,166.63,medical,16.08,95.5,5,mortgage,128000.0
620588,charged off,25000,60,17.06,622.13,small_business,17.97,73.4,1,rent,70000.0
620509,charged off,6000,60,15.2,143.38,other,24.41,96.6,4,rent,90000.0
620531,fully paid,9500,36,6.91,292.95,debt_consolidation,16.52,31.4,10,mortgage,39000.0
620516,charged off,25000,60,20.77,673.11,other,8.43,92.7,3,rent,78000.0
618934,fully paid,18000,36,5.79,388.19,wedding,5.54,8.7,5,mortgage,80000.0
620490,fully paid,15500,36,9.25,494.71,home_improvement,5.11,7.1,2,mortgage,168000.0
620471,fully paid,1750,36,6.54,53.67,credit_card,0.25,0.0,2,rent,96000.0
620433,fully paid,3600,36,9.25,114.9,wedding,7.74,49.8,2,rent,20000.0
620448,charged off,2500,36,9.62,80.23,debt_consolidation,2.94,38.1,1,rent,19968.0
620422,fully paid,10550,60,14.46,248.01,major_purchase,12.85,77.4,8,rent,48000.0
614880,fully paid,18000,60,15.2,430.12,debt_consolidation,8.7,19.2,9,mortgage,76300.0
620409,fully paid,6000,36,10.36,194.62,credit_card,15.12,47.1,5,mortgage,65000.0
619525,charged off,14000,60,15.2,334.54,small_business,8.95,41.6,2,rent,24000.0
620397,fully paid,2500,36,9.62,80.23,moving,19.49,71.1,10,rent,79800.0
620393,fully paid,8500,36,8.88,269.83,debt_consolidation,7.28,38.5,2,rent,43000.0
620369,fully paid,1600,60,9.25,33.41,medical,22.77,12.6,4,rent,26400.0
620368,fully paid,1000,36,6.91,30.84,debt_consolidation,10.48,41.7,1,rent,30000.0
620361,fully paid,15000,60,17.43,376.27,wedding,23.04,86.7,3,mortgage,122500.0
619833,fully paid,25000,36,9.99,562.18,debt_consolidation,19.31,28.8,10,rent,54996.0
620319,charged off,10000,36,15.95,351.33,medical,12.02,92.2,1,rent,60000.0
620300,fully paid,16000,36,6.54,331.98,debt_consolidation,11.22,30.9,1,rent,130000.0
620313,fully paid,9000,36,6.17,196.72,major_purchase,14.3,28.7,1,rent,50004.0
620295,fully paid,12000,36,6.91,370.04,debt_consolidation,14.29,84.1,10,mortgage,76000.0
620285,fully paid,10000,60,15.95,242.92,debt_consolidation,13.51,76.9,2,own,69996.0
609551,fully paid,16000,36,14.09,547.55,credit_card,16.92,21.3,4,mortgage,89000.0
620256,fully paid,6250,36,14.83,216.14,car,22.37,55.1,9,mortgage,93500.0
618530,fully paid,1500,36,6.91,46.26,debt_consolidation,0.74,13.8,2,rent,16200.0
619895,fully paid,24000,36,6.17,458.25,house,12.31,15.7,9,mortgage,105000.0
613478,charged off,7500,60,13.35,172.0,debt_consolidation,20.25,39.9,1,rent,62000.0
620179,fully paid,3000,36,6.91,92.51,major_purchase,0.79,8.4,1,rent,50000.0
620176,fully paid,10000,36,6.17,305.0,credit_card,8.14,52.5,3,mortgage,80000.0
615909,fully paid,15000,36,9.25,478.75,home_improvement,15.38,0.1,3,mortgage,61104.0
616455,fully paid,6250,36,6.91,192.73,debt_consolidation,23.68,43.3,10,rent,26000.0
620150,fully paid,7500,36,5.79,227.46,home_improvement,7.37,11.9,5,mortgage,83000.0
620145,fully paid,3000,60,15.2,71.69,moving,1.34,71.9,5,rent,48500.0
619504,fully paid,25000,36,12.98,842.11,home_improvement,6.78,97.6,10,mortgage,149981.0
612261,fully paid,12000,36,12.23,399.9,debt_consolidation,9.93,82.9,5,mortgage,54000.0
620127,fully paid,4800,36,10.36,155.7,vacation,21.52,79.0,1,mortgage,120000.0
620096,fully paid,7800,36,8.88,247.61,debt_consolidation,9.23,49.5,6,rent,40320.0
620080,fully paid,1500,36,6.17,45.75,other,6.54,24.5,2,mortgage,42000.0
618544,fully paid,6000,60,9.25,125.28,debt_consolidation,6.99,30.8,10,own,69996.0
607224,fully paid,11500,36,9.99,371.02,debt_consolidation,15.05,48.7,1,mortgage,63000.0
619989,fully paid,4700,60,15.95,114.18,car,7.76,46.9,3,rent,30000.0
619941,fully paid,3800,36,8.88,120.63,major_purchase,3.38,10.0,3,rent,11000.0
619927,fully paid,14400,60,18.17,367.0,debt_consolidation,18.08,99.7,10,rent,45000.0
619894,fully paid,16300,36,9.25,520.24,debt_consolidation,13.7,84.3,2,rent,27600.0
619906,charged off,5000,36,12.23,166.63,small_business,17.64,47.2,2,rent,40000.0
619904,fully paid,2000,36,6.91,61.68,medical,21.25,0.0,6,mortgage,80000.0
619885,fully paid,4800,36,12.23,159.96,medical,20.07,89.7,1,rent,107473.0
619871,fully paid,16000,36,12.98,538.95,debt_consolidation,15.86,39.3,3,mortgage,43200.0
619870,fully paid,25000,60,13.35,573.32,small_business,9.34,41.1,10,mortgage,99678.0
619854,fully paid,13400,60,10.36,287.09,debt_consolidation,24.15,47.8,10,mortgage,55000.0
619857,charged off,2800,36,13.35,94.82,moving,15.04,68.0,3,rent,42120.0
619824,fully paid,25000,60,20.77,673.11,debt_consolidation,13.42,77.0,10,rent,132000.0
619805,fully paid,5000,36,9.62,160.45,debt_consolidation,10.75,76.4,1,rent,19200.0
619786,fully paid,25000,60,16.69,617.16,debt_consolidation,20.11,75.3,6,mortgage,104000.0
619738,fully paid,20000,36,6.54,391.01,credit_card,15.64,49.0,1,rent,49400.0
619747,fully paid,24000,60,9.62,505.46,debt_consolidation,17.41,40.6,9,rent,92341.0
619737,fully paid,14000,60,18.17,356.81,debt_consolidation,21.53,70.4,3,mortgage,50000.0
619721,fully paid,25000,60,13.72,578.09,credit_card,12.5,53.7,4,mortgage,94000.0
619682,fully paid,6000,36,6.91,185.02,debt_consolidation,20.13,78.0,2,mortgage,144000.0
619668,fully paid,6000,36,9.62,192.54,credit_card,24.96,79.3,1,rent,35000.0
619606,fully paid,3000,36,17.44,107.61,other,15.79,99.8,8,rent,95424.0
581175,fully paid,10000,36,5.42,301.6,major_purchase,2.82,14.6,2,rent,65000.0
619580,fully paid,7000,36,6.54,214.68,debt_consolidation,4.2,56.1,6,mortgage,60000.0
619566,fully paid,18000,36,6.17,346.93,credit_card,7.95,59.3,1,mortgage,140000.0
619209,fully paid,14650,36,12.61,490.87,debt_consolidation,6.98,53.5,1,rent,60000.0
619522,fully paid,12000,60,12.98,272.92,debt_consolidation,11.2,46.2,10,rent,110000.0
619524,fully paid,5000,60,15.2,119.48,wedding,4.89,16.4,5,mortgage,40000.0
619513,fully paid,7000,36,6.54,214.68,debt_consolidation,17.47,65.9,4,mortgage,37500.0
619509,fully paid,15000,60,14.46,352.62,debt_consolidation,5.21,74.0,9,rent,109000.0
619503,fully paid,7000,36,9.62,224.63,debt_consolidation,7.2,63.2,6,rent,13000.0
617426,fully paid,10000,36,12.61,335.07,moving,11.85,84.6,9,own,40800.0
619471,fully paid,10000,36,6.17,305.0,debt_consolidation,6.9,63.9,4,rent,75000.0
619463,fully paid,25000,36,9.25,797.91,debt_consolidation,16.88,30.6,10,mortgage,75000.0
619452,fully paid,18000,60,12.98,409.38,wedding,0.29,0.0,1,mortgage,54000.0
619448,fully paid,5000,60,13.72,115.62,renewable_energy,18.05,52.4,9,mortgage,99000.0
619431,fully paid,5000,60,12.61,112.77,car,8.38,66.0,1,rent,50000.0
619385,fully paid,20000,60,10.36,428.5,renewable_energy,5.65,40.1,1,rent,92160.0
614257,fully paid,15000,36,6.54,460.01,other,16.43,52.1,4,rent,54996.0
619391,fully paid,5000,36,5.79,151.64,debt_consolidation,2.26,3.4,9,mortgage,50000.0
619390,fully paid,7000,36,9.25,223.42,debt_consolidation,8.8,83.5,1,mortgage,85000.0
619376,fully paid,16800,36,6.91,324.55,credit_card,21.49,57.2,3,mortgage,121000.0
619362,fully paid,3150,36,6.17,96.08,credit_card,5.38,17.9,5,mortgage,58000.08
619353,fully paid,8400,60,14.83,199.09,credit_card,18.04,57.1,5,mortgage,60000.0
618115,fully paid,5000,36,9.99,161.32,debt_consolidation,4.46,10.0,4,rent,75000.0
607880,fully paid,12000,60,14.83,284.41,wedding,7.52,93.6,6,mortgage,125000.0
619342,charged off,4200,60,15.2,100.36,car,4.62,18.8,4,rent,65000.0
619336,fully paid,1800,36,12.98,60.64,debt_consolidation,8.91,93.8,8,mortgage,52000.0
619318,fully paid,6000,36,6.54,184.01,debt_consolidation,6.8,0.0,2,rent,30000.0
619290,charged off,16000,60,12.23,357.78,debt_consolidation,18.69,61.9,7,mortgage,39996.0
618169,fully paid,1000,36,10.36,32.44,major_purchase,13.18,0.0,7,own,10560.0
619285,fully paid,20000,36,15.95,702.65,debt_consolidation,8.17,96.4,3,mortgage,95500.0
619278,fully paid,20000,36,6.54,372.61,credit_card,18.02,39.1,3,rent,62000.0
618484,fully paid,4750,36,12.23,158.3,major_purchase,15.55,64.7,3,mortgage,45600.0
619261,fully paid,6000,36,10.36,194.62,debt_consolidation,17.7,0.0,4,rent,36000.0
619119,fully paid,17000,36,8.88,539.65,debt_consolidation,10.64,42.0,8,own,110000.0
619187,fully paid,20000,36,6.54,387.95,debt_consolidation,10.82,45.0,10,mortgage,105000.0
618922,fully paid,8400,60,9.25,175.4,car,22.47,63.3,3,mortgage,58000.0
619147,charged off,21000,60,9.99,446.09,home_improvement,8.1,35.0,6,mortgage,93000.0
618290,fully paid,5000,36,9.99,161.32,debt_consolidation,20.77,63.9,10,rent,48000.0
618265,fully paid,6250,36,5.79,189.55,debt_consolidation,15.0,43.8,5,mortgage,15600.0
619112,fully paid,15000,36,6.54,460.01,debt_consolidation,2.31,36.4,10,mortgage,74400.0
619085,fully paid,25000,60,16.69,617.16,debt_consolidation,14.44,55.0,7,mortgage,125000.0
619053,fully paid,7000,36,9.99,225.84,debt_consolidation,15.68,62.1,3,own,30000.0
619086,charged off,4000,60,12.98,90.98,debt_consolidation,6.68,38.0,3,mortgage,35004.0
619065,fully paid,12000,36,10.36,389.24,debt_consolidation,19.29,56.7,7,rent,50400.0
619038,fully paid,3500,36,13.35,118.52,debt_consolidation,23.93,57.6,2,rent,18456.0
612425,fully paid,5000,36,6.54,153.34,debt_consolidation,3.81,12.9,3,rent,17004.0
618958,fully paid,7000,60,12.98,159.2,debt_consolidation,10.91,64.8,2,rent,36188.0
618945,fully paid,7500,36,6.17,228.75,credit_card,4.34,46.4,3,rent,60000.0
616825,fully paid,15000,36,6.91,462.54,credit_card,20.68,77.2,10,mortgage,105201.0
618909,fully paid,3600,36,5.79,109.18,car,17.04,16.7,10,mortgage,44000.0
618903,charged off,22500,36,6.54,443.91,debt_consolidation,14.78,24.4,3,mortgage,50000.0
606415,fully paid,20000,36,6.54,397.15,major_purchase,13.71,4.4,1,rent,75000.0
618834,fully paid,25000,60,17.43,412.64,credit_card,18.49,59.0,1,mortgage,100000.0
617381,fully paid,12000,36,14.46,412.82,home_improvement,9.76,5.7,10,mortgage,202040.0
618014,charged off,1200,36,10.36,38.93,debt_consolidation,24.8,35.8,3,rent,15000.0
614703,fully paid,25000,60,12.98,344.56,debt_consolidation,21.72,51.0,4,mortgage,103000.0
618757,charged off,6000,36,9.25,191.5,debt_consolidation,18.86,76.2,10,mortgage,45996.0
618788,fully paid,5000,36,6.54,153.34,credit_card,19.33,23.5,1,rent,57500.0
618770,fully paid,6300,60,13.72,145.68,debt_consolidation,8.59,60.0,3,mortgage,50728.0
618760,fully paid,8400,60,10.36,129.62,debt_consolidation,11.84,89.1,4,rent,84600.0
618734,fully paid,1400,36,14.83,48.42,debt_consolidation,23.96,98.5,8,mortgage,54000.0
618714,fully paid,13000,36,6.91,245.92,debt_consolidation,6.29,20.3,10,own,70000.0
618716,fully paid,4000,36,10.36,129.75,other,24.0,81.0,1,rent,30000.0
618710,fully paid,10500,36,5.79,318.44,debt_consolidation,13.09,37.7,1,mortgage,55000.0
618682,fully paid,8000,36,10.36,259.5,small_business,17.12,67.5,10,mortgage,90000.0
618343,fully paid,15000,36,14.83,518.74,debt_consolidation,15.56,34.7,2,mortgage,60000.0
618470,fully paid,10200,36,6.91,195.81,debt_consolidation,7.9,37.8,6,mortgage,70000.0
614556,charged off,6250,60,10.36,133.91,car,10.15,72.7,10,mortgage,52000.0
618625,fully paid,10950,36,6.91,207.38,credit_card,13.34,46.0,10,rent,47230.0
618627,fully paid,12000,60,5.79,230.83,debt_consolidation,22.13,23.9,10,mortgage,50000.0
618580,fully paid,2000,36,6.91,61.68,major_purchase,6.88,62.3,10,own,15000.0
618572,fully paid,2000,36,8.88,63.49,vacation,9.29,20.0,2,rent,102400.0
618511,fully paid,16500,36,6.54,339.64,major_purchase,4.5,56.4,10,own,138000.0
618465,charged off,12800,60,12.61,288.7,debt_consolidation,9.02,92.3,5,rent,62000.0
610693,fully paid,8000,36,13.35,270.91,credit_card,16.62,43.1,1,mortgage,34000.0
616473,fully paid,25000,36,10.36,491.42,debt_consolidation,11.89,47.2,2,mortgage,66887.0
617670,fully paid,7500,36,6.17,228.75,car,2.4,0.0,10,mortgage,110000.0
618421,fully paid,4800,60,13.35,110.08,vacation,12.28,12.0,10,rent,30000.0
591400,fully paid,5500,36,5.79,166.8,other,13.77,33.4,1,rent,21000.0
617538,fully paid,25000,36,13.72,576.16,home_improvement,3.77,29.6,10,mortgage,120000.0
618139,fully paid,5500,36,10.36,178.41,vacation,23.6,57.8,5,rent,24000.0
618280,fully paid,15800,60,9.99,204.99,debt_consolidation,9.28,60.7,8,mortgage,68640.0
618301,fully paid,14000,60,13.35,196.65,home_improvement,10.3,54.6,1,mortgage,133000.0
618282,fully paid,9000,36,6.54,172.51,major_purchase,24.28,28.8,3,mortgage,37017.0
618247,fully paid,9250,36,5.79,181.21,credit_card,8.14,33.2,2,mortgage,60000.0
618239,fully paid,8000,36,9.99,258.1,other,15.65,96.0,2,own,24996.0
618238,fully paid,13000,36,6.17,241.71,debt_consolidation,4.68,19.8,1,rent,49000.0
618225,charged off,12000,60,9.99,161.45,debt_consolidation,19.16,46.7,7,mortgage,52800.0
618208,charged off,2800,36,6.54,85.87,debt_consolidation,10.92,22.5,5,rent,14400.0
618223,fully paid,8000,36,5.79,242.62,home_improvement,19.65,0.0,3,own,70000.0
614719,fully paid,6250,36,6.54,134.94,debt_consolidation,23.73,28.9,1,own,18000.0
618122,fully paid,5500,36,8.88,174.6,car,9.76,12.6,4,rent,30000.0
617775,fully paid,25000,60,12.98,342.85,major_purchase,4.16,20.9,1,mortgage,51600.0
618078,charged off,22000,60,12.23,297.4,debt_consolidation,5.21,58.3,6,mortgage,70000.0
618067,fully paid,3600,36,6.91,111.01,credit_card,2.35,34.8,1,rent,45000.0
618005,fully paid,12000,36,12.61,402.08,major_purchase,1.38,5.5,1,own,65000.0
618059,fully paid,10000,36,12.61,335.07,debt_consolidation,3.56,71.6,10,rent,70800.0
617755,fully paid,24000,36,9.25,466.78,debt_consolidation,14.76,4.1,1,mortgage,81120.0
618006,charged off,13000,60,10.36,211.04,debt_consolidation,23.46,67.3,1,mortgage,65000.0
618031,fully paid,5000,36,10.36,162.19,medical,7.05,33.8,3,own,35412.0
618015,fully paid,6000,36,9.99,193.58,other,19.95,90.7,8,mortgage,90996.0
615422,fully paid,7000,36,5.42,211.12,debt_consolidation,11.38,9.1,5,mortgage,35004.0
612238,fully paid,5000,36,13.72,170.21,debt_consolidation,10.17,94.7,3,rent,14400.0
617995,fully paid,5000,36,9.62,160.45,home_improvement,0.0,0.0,2,mortgage,100000.0
617449,fully paid,14000,36,10.36,336.53,debt_consolidation,18.33,59.4,2,mortgage,59000.0
617943,fully paid,25000,60,14.83,370.92,debt_consolidation,15.9,87.2,1,mortgage,60000.0
617318,charged off,13775,36,12.98,464.01,debt_consolidation,15.0,90.7,6,rent,32878.0
615620,fully paid,10000,60,15.57,240.91,other,17.31,57.6,10,mortgage,95000.0
617930,fully paid,8000,36,5.79,150.88,debt_consolidation,4.03,16.5,1,mortgage,64000.0
617907,fully paid,12000,60,10.36,203.54,credit_card,24.34,81.6,4,rent,49000.0
617879,fully paid,25000,60,20.03,405.62,small_business,9.46,64.1,9,mortgage,120000.0
617877,fully paid,8500,60,9.99,180.56,debt_consolidation,13.53,61.8,5,mortgage,43200.0
617872,fully paid,20000,60,6.91,395.18,debt_consolidation,9.0,26.9,7,mortgage,90792.0
617355,fully paid,4000,36,15.2,139.06,major_purchase,3.2,93.2,1,rent,18000.0
617833,fully paid,20000,36,6.54,371.08,debt_consolidation,13.26,43.6,3,rent,65000.0
617155,fully paid,8500,36,5.79,166.8,debt_consolidation,22.03,46.8,2,rent,53000.0
617788,fully paid,10000,36,6.54,189.38,debt_consolidation,17.0,39.2,2,mortgage,80000.0
617799,fully paid,25000,60,16.32,371.62,debt_consolidation,22.19,58.9,4,mortgage,85000.0
616213,fully paid,24000,60,9.99,309.61,debt_consolidation,8.08,43.8,10,mortgage,97000.0
615802,fully paid,16000,60,12.23,256.04,debt_consolidation,6.76,69.98,2,rent,87500.0
617663,fully paid,8000,36,5.79,175.9,wedding,4.8,4.3,3,rent,60000.0
617729,fully paid,20000,60,18.54,414.87,credit_card,14.33,89.3,8,rent,69000.0
617718,fully paid,2500,36,6.91,77.09,home_improvement,24.79,1.4,1,rent,16800.0
617728,fully paid,1200,36,9.62,38.51,other,13.56,79.0,2,rent,30000.0
606635,fully paid,7000,36,12.98,235.8,other,13.51,49.2,2,mortgage,51600.0
617686,fully paid,25000,60,14.46,587.69,debt_consolidation,10.71,80.4,10,mortgage,67000.0
617343,fully paid,20000,36,6.54,383.35,other,9.23,57.4,3,mortgage,219996.0
617698,fully paid,4000,36,9.25,127.67,debt_consolidation,16.16,79.1,3,mortgage,85000.0
617683,charged off,20000,60,15.57,356.54,debt_consolidation,13.97,48.9,1,rent,45600.0
616919,fully paid,25000,36,12.23,734.81,other,14.57,48.0,3,rent,50004.0
601897,fully paid,6000,36,6.17,157.07,debt_consolidation,22.73,41.6,4,rent,70000.0
617636,fully paid,15000,36,13.72,510.63,credit_card,12.64,61.0,3,rent,45000.0
617596,fully paid,20000,36,6.54,373.38,debt_consolidation,15.22,69.3,2,mortgage,82000.0
617588,fully paid,8400,36,5.79,185.0,debt_consolidation,15.32,19.7,3,rent,52000.0
610259,fully paid,6000,36,6.91,185.02,car,14.54,4.7,2,mortgage,78000.0
617537,fully paid,6500,36,9.25,207.46,wedding,6.44,19.0,3,rent,60000.0
616829,charged off,5000,36,12.23,166.63,credit_card,16.27,89.4,2,rent,45000.0
614983,fully paid,5500,36,14.46,189.21,wedding,20.82,69.7,5,rent,20400.0
617528,fully paid,18000,36,6.17,342.36,debt_consolidation,14.29,3.9,3,rent,42000.0
589764,fully paid,25000,60,13.72,348.59,small_business,6.54,2.0,2,rent,72300.0
617463,fully paid,10000,36,6.17,305.0,other,1.55,29.1,10,mortgage,120000.0
617470,fully paid,18000,60,10.36,241.57,credit_card,21.68,32.1,2,rent,57000.0
617480,fully paid,2000,36,6.17,61.0,major_purchase,2.63,7.1,3,rent,19200.0
617431,fully paid,3000,36,12.98,101.06,other,8.55,96.7,1,own,44340.0
617188,fully paid,15000,60,9.99,212.96,debt_consolidation,13.65,56.0,3,mortgage,136400.0
617417,fully paid,1500,36,9.62,48.14,other,14.06,91.8,9,own,35004.0
617398,fully paid,3000,36,10.36,97.31,other,21.28,75.1,1,rent,93600.0
615996,fully paid,5000,36,9.25,159.59,debt_consolidation,4.96,63.2,3,mortgage,29004.0
617362,fully paid,5000,60,10.36,107.13,car,19.01,59.2,4,rent,45000.0
616772,fully paid,20000,36,6.54,368.01,major_purchase,2.13,6.7,10,mortgage,155000.0
600173,fully paid,20000,60,12.98,454.86,credit_card,12.61,93.6,4,mortgage,64800.0
617277,fully paid,12000,36,6.91,225.88,credit_card,24.06,7.4,7,own,60000.0
617271,fully paid,6000,36,6.91,185.02,debt_consolidation,11.66,0.0,10,mortgage,60000.0
617245,fully paid,8400,36,18.54,305.97,debt_consolidation,19.51,36.6,1,rent,54000.0
616518,fully paid,6725,36,8.88,213.48,debt_consolidation,6.62,64.1,10,rent,29000.0
617225,fully paid,7200,60,12.61,162.39,credit_card,9.06,54.5,3,rent,38000.0
616024,fully paid,20000,36,6.17,369.04,major_purchase,0.41,5.2,1,mortgage,100000.0
617250,fully paid,18000,36,9.25,348.69,wedding,21.1,18.82,5,rent,48000.0
617163,fully paid,10800,36,8.88,342.84,debt_consolidation,4.47,10.8,2,rent,36480.0
617168,fully paid,8400,36,12.98,282.95,debt_consolidation,15.26,64.6,8,own,51996.0
617181,fully paid,18000,60,6.54,213.48,debt_consolidation,14.31,20.6,10,mortgage,59200.0
617174,fully paid,4200,36,5.79,127.38,car,7.57,8.7,10,mortgage,66560.0
617149,fully paid,1600,36,9.62,51.35,home_improvement,4.1,26.9,10,mortgage,36900.0
