id,loan_status,loan_amount,loan_term,interest_rate,installment,grade,verification_status,purpose,dti,inquiries,open_credit_lines,derogatory,revolving_rate,total_credit_lines,employment_length,home_ownership,annual_income
978420,current,12000,60,12.42,269.49,b,not verified,credit_card,14.41,0,7,0,37.9,21,10.0,mortgage,90000.0
978406,current,35000,60,14.27,819.3,c,verified,debt_consolidation,11.23,1,13,0,41.0,34,10.0,mortgage,117500.0
976290,current,20000,60,18.64,514.86,e,verified,debt_consolidation,22.35,1,4,0,96.0,11,5.0,rent,45000.0
977281,current,12800,60,12.69,289.22,b,verified,debt_consolidation,8.97,2,7,0,60.0,18,2.0,mortgage,55000.0
977063,current,4625,60,9.91,98.07,b,verified,debt_consolidation,28.51,0,16,0,30.7,46,3.0,mortgage,50000.0
977182,current,21000,60,17.27,524.96,d,source verified,debt_consolidation,19.51,2,14,0,70.3,17,10.0,mortgage,55000.0
976489,current,20000,60,19.91,528.88,e,verified,debt_consolidation,20.04,2,10,0,69.6,19,1.0,rent,60000.0
973519,current,20000,60,12.69,451.9,b,verified,other,15.73,2,7,0,38.5,18,5.0,mortgage,42116.0
975094,current,30000,60,11.71,662.95,b,verified,credit_card,8.04,0,9,0,27.8,24,10.0,mortgage,63000.0
976194,current,12000,60,19.42,314.07,e,verified,debt_consolidation,10.57,1,7,0,33.7,22,6.0,rent,103000.0
975777,current,12000,60,14.27,280.91,c,not verified,debt_consolidation,20.63,0,8,0,73.7,25,6.0,mortgage,72000.0
975805,current,25000,60,19.03,648.93,e,verified,debt_consolidation,15.05,0,13,0,67.1,37,1.0,rent,50000.0
967294,current,26375,60,10.65,568.87,b,verified,major_purchase,28.32,0,10,0,1.3,37,4.0,own,48000.0
891264,current,14000,60,14.27,327.72,c,verified,debt_consolidation,17.75,1,12,1,32.1,16,10.0,rent,65000.0
974416,current,14000,60,14.27,327.72,c,not verified,credit_card,18.37,0,10,0,94.2,29,10.0,mortgage,82000.0
972382,current,5700,60,18.64,146.74,e,source verified,other,5.47,0,5,0,91.8,33,10.0,mortgage,107004.0
974186,current,22000,60,14.27,514.99,c,verified,debt_consolidation,13.48,0,9,0,80.8,37,5.0,mortgage,85000.0
881286,current,31700,60,20.89,855.64,f,verified,debt_consolidation,17.62,0,9,0,97.8,24,6.0,rent,250000.0
973573,current,35000,60,12.42,786.01,b,verified,credit_card,10.97,0,9,0,54.6,25,4.0,rent,100000.0
893140,current,12000,60,7.9,242.75,a,not verified,debt_consolidation,21.0,0,17,0,29.0,29,10.0,rent,40000.0
973302,current,15500,60,13.49,356.58,c,verified,debt_consolidation,22.46,1,5,0,64.0,15,5.0,rent,30720.0
973435,current,15850,60,18.64,408.03,e,verified,other,23.44,2,9,0,48.5,12,2.0,mortgage,43000.0
973197,current,12000,60,8.9,248.52,a,not verified,other,24.64,0,6,0,38.8,14,7.0,mortgage,47148.0
970496,current,2500,60,16.77,61.83,d,not verified,other,0.56,0,3,0,61.2,14,8.0,rent,53700.0
972997,current,24000,60,18.25,612.72,d,verified,wedding,0.09,0,8,0,12.2,9,5.0,rent,333999.93000000005
971781,current,16800,60,20.3,447.91,e,verified,home_improvement,13.7,2,8,0,87.1,15,9.0,mortgage,127000.0
972715,current,10000,60,11.71,220.99,b,not verified,other,10.83,0,3,0,43.1,17,10.0,mortgage,43992.0
889534,current,28000,60,14.65,660.99,c,verified,debt_consolidation,8.43,2,10,0,48.8,33,2.0,mortgage,175000.0
972482,current,6000,60,17.27,149.99,d,source verified,debt_consolidation,2.18,0,2,0,49.9,8,10.0,mortgage,99996.0
972565,current,28000,60,12.69,632.66,b,verified,home_improvement,6.66,0,6,0,34.3,8,4.0,mortgage,115000.0
971656,current,4450,60,19.42,116.47,e,not verified,debt_consolidation,12.48,2,22,0,77.8,38,4.0,rent,26436.0
971314,current,8600,60,10.65,185.49,b,verified,debt_consolidation,24.08,0,14,0,37.0,29,10.0,rent,63900.0
970821,current,3875,60,19.03,100.59,e,verified,debt_consolidation,14.86,3,6,1,86.1,11,10.0,rent,75000.0
970754,current,30000,60,22.35,834.55,f,verified,debt_consolidation,22.41,0,15,0,77.0,30,10.0,mortgage,116000.0
893637,current,35000,60,11.71,773.44,b,source verified,debt_consolidation,7.29,0,5,0,57.8,15,2.0,mortgage,80000.0
970377,current,25200,60,13.49,579.72,c,verified,wedding,4.58,3,6,0,44.7,18,8.0,rent,50000.0
970144,current,14500,60,17.27,362.48,d,verified,debt_consolidation,9.91,0,14,0,70.0,27,3.0,rent,98850.0
970316,current,16000,60,15.27,382.92,c,verified,home_improvement,14.79,2,9,0,31.3,14,2.0,mortgage,125000.0
970313,current,2000,60,14.27,46.82,c,not verified,other,19.31,0,16,1,68.2,32,4.0,rent,32004.0
967338,current,12000,60,12.42,269.49,b,source verified,debt_consolidation,19.5,0,17,0,66.2,35,9.0,rent,87996.0
970248,current,5000,60,19.42,130.87,e,source verified,debt_consolidation,7.8,1,6,0,55.8,7,1.0,rent,39996.0
969939,current,16000,60,12.69,361.52,b,verified,credit_card,16.65,1,7,0,57.6,23,1.0,mortgage,65000.0
969535,current,21600,60,11.71,477.33,b,verified,credit_card,20.82,0,10,0,53.0,29,10.0,mortgage,75000.0
969499,current,4000,60,12.69,90.38,b,not verified,major_purchase,14.81,1,5,0,71.3,16,10.0,mortgage,66996.0
965938,current,31025,60,22.06,857.94,f,verified,debt_consolidation,20.01,0,6,0,99.3,12,3.0,mortgage,80000.0
968920,current,35000,60,11.71,773.44,b,verified,credit_card,10.99,0,9,0,36.6,36,10.0,mortgage,102000.0
968865,current,21000,60,13.49,483.1,c,verified,other,3.39,1,4,0,38.0,12,1.0,rent,68000.0
968808,current,24250,60,17.58,610.27,d,verified,credit_card,16.45,1,16,0,53.6,53,10.0,mortgage,80000.0
968717,current,35000,60,12.42,786.01,b,verified,debt_consolidation,21.36,0,12,0,62.8,37,10.0,mortgage,60960.48
968704,current,25000,60,18.64,643.58,e,verified,debt_consolidation,21.12,1,16,0,18.4,42,1.0,rent,60000.0
968224,current,10000,60,8.9,207.1,a,verified,other,19.39,0,10,0,45.3,29,1.0,mortgage,76728.0
967154,current,20000,60,16.77,494.59,d,verified,debt_consolidation,21.12,1,12,0,60.0,39,5.0,mortgage,80000.0
967160,current,27200,60,19.03,706.04,e,source verified,debt_consolidation,13.36,0,14,0,72.6,29,10.0,mortgage,165000.0
967065,current,20125,60,10.65,434.07,b,verified,other,12.65,0,7,0,0.0,17,7.0,mortgage,70000.0
966995,current,11625,60,9.91,246.49,b,verified,vacation,9.03,0,8,0,38.2,19,10.0,rent,36000.0
966528,current,35000,60,20.89,944.71,f,verified,debt_consolidation,14.44,0,14,0,82.7,35,9.0,mortgage,127000.0
965935,current,2600,60,17.27,65.0,d,source verified,debt_consolidation,5.36,1,11,0,92.3,14,4.0,mortgage,95000.0
966051,current,25000,60,14.27,585.22,c,verified,debt_consolidation,18.62,3,14,0,45.4,36,10.0,mortgage,129996.0
966261,current,12000,60,18.25,306.36,d,verified,debt_consolidation,21.23,3,12,0,78.3,38,2.0,rent,52000.0
965640,current,12000,60,14.65,283.28,c,source verified,debt_consolidation,10.13,2,11,0,32.7,22,1.0,mortgage,81996.0
965621,current,2600,60,19.91,68.76,e,source verified,debt_consolidation,16.69,0,5,0,73.0,8,9.0,rent,74400.0
873817,current,20000,60,12.69,451.9,b,verified,home_improvement,15.18,0,17,0,82.5,40,10.0,mortgage,175000.0
965258,current,35000,60,20.3,933.14,e,verified,debt_consolidation,19.05,0,10,0,68.3,21,8.0,mortgage,74000.0
965249,current,15000,60,15.96,364.46,c,source verified,debt_consolidation,12.62,1,12,0,67.9,23,2.0,rent,56000.0
949841,current,1500,60,15.96,36.45,c,not verified,debt_consolidation,13.75,2,5,0,55.8,5,1.0,own,24960.0
894190,current,24600,60,12.69,555.83,b,verified,debt_consolidation,11.38,2,20,0,50.1,33,10.0,mortgage,43538.0
892139,current,12025,60,9.91,254.97,b,not verified,small_business,19.57,2,11,0,39.3,32,10.0,mortgage,97200.0
893034,current,11000,60,19.42,287.9,e,source verified,car,23.12,0,17,0,54.4,31,5.0,rent,62400.0
889244,current,3500,60,11.71,77.35,b,source verified,other,10.23,1,8,0,22.1,21,1.0,mortgage,44004.0
879231,current,30000,60,9.91,636.09,b,verified,other,1.88,0,11,0,8.6,34,10.0,rent,130000.0
892757,current,20000,60,13.49,460.1,c,verified,debt_consolidation,13.5,0,6,0,54.3,12,5.0,rent,96000.0
892708,current,4000,60,16.77,98.92,d,source verified,other,10.74,2,6,0,20.4,36,3.0,mortgage,54996.0
859988,current,20000,60,17.27,499.96,d,verified,debt_consolidation,4.81,0,10,0,59.1,19,10.0,mortgage,291996.0
891918,current,16000,60,13.49,368.08,c,verified,debt_consolidation,11.1,1,7,0,42.6,13,7.0,mortgage,57500.0
891745,current,15600,60,19.91,412.53,e,verified,home_improvement,7.69,0,7,0,29.3,11,5.0,rent,123000.0
888886,current,8000,60,22.74,224.34,g,verified,debt_consolidation,4.28,2,6,0,83.9,6,9.0,mortgage,86400.0
891393,current,15000,60,17.58,377.49,d,verified,medical,14.55,1,6,0,99.7,9,10.0,mortgage,112000.0
890158,current,6000,60,9.91,127.22,b,not verified,other,9.52,0,8,0,27.2,16,3.0,rent,30000.0
891256,current,5000,60,18.25,127.65,d,source verified,debt_consolidation,4.18,1,5,0,87.8,9,1.0,own,24996.0
891092,current,14125,60,14.27,330.65,c,verified,medical,22.62,0,14,1,86.7,37,5.0,rent,39036.96
882747,current,17000,60,10.65,366.67,b,verified,small_business,13.02,0,6,0,15.1,8,10.0,own,34000.0
890959,current,30000,60,11.71,662.95,b,verified,debt_consolidation,16.4,0,7,0,59.1,32,10.0,mortgage,125000.0
890935,current,18200,60,20.3,485.24,e,source verified,debt_consolidation,16.36,0,8,0,78.1,17,10.0,mortgage,52800.0
890643,current,12000,60,11.71,265.18,b,source verified,wedding,9.72,1,11,0,35.9,17,5.0,own,30000.0
889991,current,24000,60,13.49,552.12,c,verified,small_business,19.68,1,5,0,33.5,9,2.0,mortgage,55000.0
851196,current,25000,60,12.42,561.44,b,verified,debt_consolidation,15.89,1,16,0,33.0,36,3.0,mortgage,100000.0
889729,current,35000,60,10.99,760.82,b,verified,debt_consolidation,20.79,0,6,0,48.7,16,10.0,mortgage,55000.0
887545,current,13500,60,11.71,298.33,b,not verified,credit_card,21.82,0,4,0,0.0,20,3.0,rent,72000.0
888266,current,22000,60,11.99,489.27,b,verified,credit_card,26.55,1,10,0,38.1,28,10.0,mortgage,60000.0
837367,current,16000,60,17.27,399.97,d,verified,credit_card,13.13,2,7,0,91.8,14,3.0,rent,150000.0
864811,current,35000,60,13.49,805.17,c,verified,small_business,2.05,2,5,0,25.1,24,8.0,mortgage,100000.0
877617,current,12000,60,7.9,242.75,a,source verified,small_business,9.48,0,9,0,18.5,21,5.0,mortgage,40000.0
886982,current,15000,60,13.49,345.08,c,source verified,small_business,13.08,3,8,0,9.0,19,1.0,rent,50000.0
872282,current,13675,60,11.71,302.2,b,verified,debt_consolidation,24.22,0,12,0,68.9,27,10.0,mortgage,60000.0
876837,current,7500,60,11.71,165.74,b,verified,other,13.95,0,10,0,25.4,13,3.0,rent,18240.0
887363,current,13000,60,13.49,299.07,c,source verified,debt_consolidation,10.19,0,6,0,84.7,7,6.0,rent,25800.0
887033,current,30000,60,12.69,677.85,b,verified,other,5.27,1,4,0,37.8,13,5.0,mortgage,150000.0
887246,current,35000,60,12.42,786.01,b,verified,home_improvement,11.43,0,10,0,12.8,21,10.0,own,89000.0
886952,current,22400,60,18.64,369.42,e,verified,debt_consolidation,18.67,0,5,1,64.9,8,9.0,rent,50000.0
885976,current,30000,60,14.27,702.26,c,source verified,debt_consolidation,18.21,0,16,0,41.8,45,5.0,mortgage,102000.0
859156,current,20000,60,14.27,468.17,c,verified,debt_consolidation,16.86,0,7,0,42.2,11,2.0,rent,42000.0
885252,current,35000,60,17.27,637.45,d,verified,debt_consolidation,9.75,1,11,0,70.3,31,1.0,mortgage,96000.0
884223,current,30000,60,12.42,500.24,b,verified,debt_consolidation,18.58,0,10,0,65.1,29,2.0,rent,125004.0
884952,current,25000,60,10.65,454.56,b,verified,small_business,0.0,0,6,0,0.0,21,7.0,rent,61000.0
884640,current,4000,60,14.27,93.64,c,verified,home_improvement,13.25,1,9,0,41.8,20,2.0,mortgage,74004.0
884733,current,28000,60,9.91,593.68,b,verified,other,3.94,0,17,0,31.6,29,8.0,mortgage,150000.0
883950,current,5000,60,14.27,117.05,c,verified,other,24.29,1,21,0,27.3,43,10.0,mortgage,66996.0
884507,current,2000,60,16.77,49.46,d,not verified,other,22.96,8,6,0,48.9,25,8.0,own,30000.0
884143,current,10000,60,14.27,234.09,c,verified,other,13.29,1,4,0,52.2,14,2.0,own,20400.0
883080,current,7500,60,9.91,159.03,b,not verified,car,27.73,0,17,0,39.4,38,6.0,mortgage,51721.0
882697,current,24000,60,16.77,490.88,d,verified,debt_consolidation,22.12,1,9,0,66.8,30,1.0,mortgage,74000.0
881232,current,25000,60,12.42,561.44,b,verified,debt_consolidation,6.53,4,6,0,19.8,15,10.0,mortgage,50000.0
883381,current,16500,60,14.65,389.51,c,source verified,car,4.35,2,3,0,30.5,9,10.0,own,110000.0
883617,current,35000,60,13.49,574.55,c,verified,debt_consolidation,20.47,2,12,0,33.5,63,2.0,mortgage,110000.0
883253,current,25000,60,14.27,585.22,c,verified,debt_consolidation,16.33,2,21,0,38.5,41,10.0,mortgage,108000.0
883165,current,13000,60,10.65,280.39,b,source verified,debt_consolidation,16.82,0,9,0,24.2,16,10.0,own,60000.0
882849,current,35000,60,11.71,589.47,b,verified,house,1.9,0,7,0,25.3,18,6.0,mortgage,100000.0
882577,current,10000,60,15.96,242.97,c,source verified,debt_consolidation,7.01,1,19,0,24.8,32,1.0,mortgage,114996.0
882545,current,12000,60,13.49,276.06,c,verified,other,5.72,1,14,0,16.2,28,10.0,mortgage,51600.0
882100,current,24700,60,17.58,621.59,d,verified,debt_consolidation,19.14,1,10,0,59.0,30,10.0,mortgage,63000.0
882281,current,32000,60,23.52,911.69,g,verified,debt_consolidation,17.65,0,12,0,93.9,30,10.0,mortgage,80000.0
882097,current,18000,60,23.91,516.89,g,verified,home_improvement,9.46,2,28,0,47.3,48,1.0,mortgage,165000.0
881454,current,9400,60,10.65,202.75,b,source verified,small_business,24.97,0,11,0,18.0,20,10.0,mortgage,95000.0
875250,current,13125,60,14.27,307.24,c,source verified,major_purchase,7.12,0,8,0,61.1,14,4.0,rent,100000.0
881415,current,24000,60,13.49,552.12,c,verified,debt_consolidation,4.61,0,2,0,67.8,8,10.0,rent,124704.0
876308,current,7000,60,10.65,150.98,b,not verified,major_purchase,22.18,0,5,0,54.4,31,10.0,own,30996.0
880641,current,19500,60,13.49,448.6,c,not verified,debt_consolidation,12.88,0,17,0,65.1,44,10.0,mortgage,90000.0
879556,current,15000,60,9.91,318.05,b,not verified,medical,7.28,1,11,0,14.0,29,2.0,mortgage,60000.0
879277,current,17000,60,13.49,391.08,c,source verified,major_purchase,10.92,4,9,0,41.6,39,10.0,mortgage,60000.0
879330,current,22800,60,12.69,515.16,b,verified,debt_consolidation,16.41,0,8,0,63.3,23,5.0,mortgage,92000.0
853014,current,13200,60,14.27,309.0,c,verified,debt_consolidation,8.66,2,9,0,58.4,15,1.0,mortgage,50004.0
879059,current,8125,60,19.03,210.91,e,verified,debt_consolidation,19.73,2,14,0,96.7,22,6.0,mortgage,70000.0
878393,current,15000,60,12.99,341.22,c,not verified,debt_consolidation,23.95,1,12,0,41.9,36,10.0,rent,52000.0
878184,current,25450,60,21.36,506.97,f,verified,debt_consolidation,16.89,1,6,1,92.3,27,10.0,mortgage,81000.0
872504,current,13000,60,7.49,260.44,a,not verified,other,9.09,0,14,0,34.7,38,1.0,mortgage,80004.0
876343,current,10000,60,17.49,251.17,d,source verified,other,10.83,0,10,0,98.0,33,10.0,mortgage,154800.0
877651,current,14000,60,7.49,280.47,a,not verified,home_improvement,2.4,0,15,0,8.5,29,10.0,mortgage,50000.0
877599,current,12075,60,10.59,260.08,b,not verified,debt_consolidation,27.99,0,13,0,33.6,21,10.0,mortgage,60000.0
877316,current,20000,60,15.23,478.22,c,verified,credit_card,18.69,1,11,0,53.1,19,2.0,rent,40000.0
875603,current,20000,60,20.62,536.81,f,verified,debt_consolidation,11.3,2,9,0,87.8,17,7.0,rent,65000.0
853183,current,18000,60,10.59,387.7,b,verified,major_purchase,15.03,0,9,0,20.7,27,10.0,mortgage,48000.0
875376,current,25000,60,17.49,627.93,d,verified,wedding,17.34,0,8,0,81.0,20,5.0,rent,65000.0
876780,current,20000,60,10.59,430.78,b,source verified,other,16.82,0,18,0,14.3,31,9.0,mortgage,87252.0
876697,current,28500,60,9.99,605.41,b,verified,debt_consolidation,26.67,0,18,0,32.6,32,5.0,mortgage,105000.0
876457,current,14000,60,12.99,318.48,c,source verified,debt_consolidation,21.68,0,14,0,74.3,43,1.0,mortgage,95800.0
876418,current,16000,60,16.89,396.7,d,not verified,small_business,13.33,1,8,0,0.0,17,6.0,mortgage,57000.0
876159,current,18000,60,11.99,400.31,b,verified,debt_consolidation,8.13,0,6,1,0.9,14,5.0,mortgage,52000.0
875582,current,20000,60,15.99,486.26,d,verified,debt_consolidation,20.53,3,14,0,61.4,36,10.0,mortgage,85000.0
875175,current,20000,60,15.99,486.26,d,verified,debt_consolidation,12.98,0,6,0,39.9,16,7.0,own,55000.0
874821,current,13600,60,8.49,278.96,a,verified,credit_card,24.57,0,17,0,27.5,37,10.0,mortgage,103000.0
873167,current,28000,60,11.99,467.59,b,verified,debt_consolidation,21.21,0,10,0,81.0,25,9.0,mortgage,73000.0
857636,current,15000,60,13.99,348.95,c,verified,small_business,5.1,2,9,0,33.2,15,7.0,mortgage,60000.0
866432,current,7500,60,8.49,153.84,a,not verified,car,7.78,0,15,0,45.3,32,7.0,mortgage,70800.0
872700,current,1000,60,11.99,22.24,b,verified,credit_card,6.45,4,5,0,70.0,21,5.0,mortgage,56196.0
872113,current,30000,60,15.99,558.59,d,source verified,debt_consolidation,2.64,0,3,0,77.8,10,10.0,mortgage,80000.0
870636,current,28000,60,11.49,485.38,b,verified,debt_consolidation,10.87,1,9,0,35.8,26,7.0,mortgage,91000.0
871941,current,20000,60,11.99,444.79,b,verified,debt_consolidation,18.55,0,7,0,37.5,11,7.0,mortgage,57000.0
871974,current,14000,60,10.59,301.54,b,source verified,major_purchase,12.66,1,9,0,32.6,24,10.0,mortgage,82000.0
871731,current,12000,60,15.99,291.76,d,not verified,wedding,9.58,1,8,0,82.3,17,5.0,mortgage,74000.0
871886,current,7200,60,18.39,184.37,e,source verified,wedding,6.6,1,13,0,8.9,25,4.0,mortgage,60000.0
871677,current,15075,60,10.99,327.7,b,verified,home_improvement,29.0,0,11,0,57.5,36,5.0,mortgage,54000.0
863688,current,25000,60,13.49,575.12,c,verified,major_purchase,3.05,1,12,0,17.6,24,10.0,rent,90000.0
871278,current,16000,60,12.99,363.97,c,not verified,debt_consolidation,9.57,1,6,0,63.9,8,6.0,rent,105000.0
871242,current,12000,60,10.99,260.85,b,source verified,home_improvement,13.38,0,12,0,41.8,26,1.0,mortgage,156000.0
870433,current,5400,60,10.59,116.31,b,not verified,car,1.8,0,7,0,10.2,26,2.0,mortgage,33360.0
870158,current,16100,60,18.39,412.26,e,verified,debt_consolidation,24.07,2,12,0,87.6,20,10.0,mortgage,65000.0
869297,current,35000,60,16.89,554.76,d,verified,credit_card,17.93,0,10,0,87.7,47,6.0,mortgage,114000.0
870119,current,35000,60,11.99,510.96,b,verified,small_business,13.26,2,11,0,39.3,32,10.0,mortgage,93600.0
869981,current,15000,60,15.99,305.74,d,source verified,debt_consolidation,10.74,0,8,2,51.2,12,1.0,mortgage,80000.0
848840,current,16000,60,13.99,324.52,c,source verified,credit_card,19.5,2,6,0,96.8,14,6.0,rent,48000.0
867863,current,13000,60,7.49,260.44,a,not verified,medical,3.43,0,14,0,37.9,26,10.0,mortgage,65000.0
869138,current,4800,60,11.99,106.75,b,source verified,other,10.92,0,6,0,57.9,7,1.0,rent,29004.0
868157,current,20000,60,11.49,439.76,b,verified,debt_consolidation,18.73,1,10,0,30.5,21,10.0,own,80000.0
868293,current,5000,60,8.49,102.56,a,not verified,other,17.74,0,19,0,16.9,37,4.0,mortgage,105000.0
868171,current,16000,60,12.99,274.12,c,source verified,credit_card,16.63,0,10,0,84.7,14,1.0,rent,48000.0
866203,current,15000,60,17.99,380.82,e,not verified,debt_consolidation,9.65,2,5,0,88.9,9,1.0,rent,45000.0
867802,current,12000,60,12.99,272.98,c,not verified,debt_consolidation,16.83,0,11,0,61.6,14,5.0,rent,81500.0
867531,current,35000,60,11.49,552.99,b,verified,major_purchase,2.92,0,6,0,28.5,29,10.0,mortgage,144000.0
867397,current,25000,60,19.29,652.51,e,verified,debt_consolidation,20.19,1,23,0,29.9,32,10.0,rent,80000.0
864607,current,7600,60,15.99,184.78,d,source verified,moving,16.3,0,9,0,75.3,12,2.0,rent,48000.0
863089,current,30000,60,12.99,525.48,c,verified,debt_consolidation,9.06,1,8,0,58.0,21,8.0,mortgage,80004.0
867296,current,35000,60,11.49,496.92,b,source verified,debt_consolidation,11.04,0,8,0,27.7,50,3.0,mortgage,170000.0
859342,current,5000,60,17.49,125.59,d,verified,debt_consolidation,24.32,1,8,0,92.1,12,7.0,rent,29162.92
865845,current,10000,60,11.49,219.88,b,verified,debt_consolidation,25.34,0,6,0,37.3,7,2.0,rent,60000.0
844775,current,35000,60,16.49,666.72,d,verified,debt_consolidation,20.49,0,10,0,59.9,32,3.0,rent,98000.0
863251,current,18000,60,16.49,428.91,d,verified,medical,16.82,1,13,1,41.5,28,8.0,mortgage,150000.0
865681,current,15000,60,10.99,228.25,b,source verified,credit_card,20.44,0,12,0,27.7,24,4.0,rent,70000.0
863011,current,10500,60,11.49,230.87,b,verified,debt_consolidation,11.61,0,17,0,29.2,27,4.0,own,40000.0
865507,current,20000,60,11.99,444.79,b,source verified,home_improvement,15.06,0,11,0,63.8,31,10.0,mortgage,175000.0
865284,current,13000,60,9.99,216.14,b,not verified,major_purchase,17.79,2,7,0,6.9,14,2.0,rent,40000.0
864440,current,35000,60,11.49,495.28,b,verified,other,5.02,0,7,0,33.5,27,5.0,mortgage,71516.0
860402,current,14125,60,8.49,289.73,a,source verified,credit_card,13.58,0,20,0,4.4,50,10.0,mortgage,78000.0
862035,current,9200,60,14.79,217.86,c,source verified,small_business,8.61,3,8,0,35.6,14,4.0,own,40000.0
863379,current,16000,60,15.99,389.01,d,not verified,debt_consolidation,9.63,0,4,0,80.2,6,10.0,mortgage,38000.0
861191,current,15000,60,16.89,371.91,d,verified,debt_consolidation,15.24,1,19,1,74.3,37,10.0,mortgage,54000.0
863509,current,8000,60,15.99,194.51,d,source verified,other,15.17,0,12,0,25.4,29,8.0,mortgage,33696.0
854646,current,13700,60,10.99,297.81,b,verified,debt_consolidation,29.65,0,18,0,64.7,45,7.0,mortgage,78804.0
863103,current,20000,60,16.89,495.87,d,verified,debt_consolidation,18.04,3,11,0,73.0,27,2.0,rent,62208.0
862586,current,11200,60,13.49,257.66,c,not verified,other,12.02,1,13,0,53.2,32,5.0,mortgage,110004.0
862897,current,35000,60,19.29,567.69,e,verified,debt_consolidation,20.62,3,11,1,68.2,27,5.0,rent,65000.0
862963,current,18000,60,10.99,391.28,b,not verified,debt_consolidation,10.92,0,5,0,76.7,25,3.0,own,80000.0
862109,current,35000,60,10.99,498.34,b,verified,debt_consolidation,16.69,0,13,0,34.2,21,10.0,mortgage,74000.0
861845,current,15000,60,11.49,329.82,b,source verified,debt_consolidation,7.84,1,8,0,36.4,22,10.0,mortgage,120000.0
862027,current,6175,60,11.99,137.33,b,not verified,other,20.54,0,9,0,30.9,25,10.0,mortgage,50880.0
836494,current,18000,60,15.99,437.63,d,verified,debt_consolidation,16.75,0,14,0,87.3,29,5.0,rent,139500.0
862181,current,6000,60,18.39,153.64,e,source verified,major_purchase,3.86,0,3,0,99.5,12,5.0,rent,60000.0
861800,current,15000,60,11.99,333.6,b,source verified,home_improvement,14.99,2,11,0,75.8,23,10.0,mortgage,95000.0
861770,current,19000,60,10.99,413.02,b,verified,debt_consolidation,21.45,0,11,0,51.5,21,8.0,mortgage,62000.0
861528,current,21125,60,12.99,480.56,c,verified,debt_consolidation,13.81,0,9,0,33.4,15,1.0,mortgage,62400.0
855789,current,12000,60,13.49,276.06,c,not verified,small_business,9.36,0,10,0,88.1,29,5.0,rent,120000.0
860830,current,22000,60,20.62,590.49,f,verified,debt_consolidation,5.23,1,7,0,0.4,18,7.0,rent,148000.0
858269,current,13250,60,11.99,294.68,b,verified,debt_consolidation,20.62,0,12,0,43.5,26,10.0,mortgage,55000.0
860547,current,9000,60,16.89,223.15,d,verified,home_improvement,2.88,2,9,0,49.8,25,10.0,mortgage,60000.0
819635,current,14750,60,11.99,328.04,b,verified,debt_consolidation,24.0,0,8,0,69.4,15,5.0,rent,62100.0
860439,current,14000,60,11.99,311.36,b,source verified,debt_consolidation,12.97,0,4,0,89.0,16,10.0,rent,68000.0
855539,current,5100,60,11.49,112.14,b,not verified,car,10.62,0,16,0,35.7,30,8.0,own,60000.0
856139,current,23600,60,11.49,518.91,b,verified,debt_consolidation,19.94,2,10,0,51.4,33,5.0,mortgage,68004.0
859681,current,20000,60,11.99,444.79,b,verified,debt_consolidation,8.8,0,9,0,63.7,14,10.0,rent,74600.0
859544,current,14300,60,20.25,380.86,f,verified,debt_consolidation,20.72,2,7,1,87.8,16,10.0,mortgage,58500.0
859323,current,10700,60,17.99,271.66,e,verified,small_business,10.32,1,8,0,94.3,8,1.0,rent,50000.0
859209,current,29175,60,11.99,648.84,b,verified,debt_consolidation,20.44,0,7,0,70.1,20,1.0,mortgage,93000.0
857473,current,8325,60,16.89,206.41,d,source verified,other,20.53,0,11,0,61.8,12,2.0,own,27000.0
857831,current,6000,60,10.99,130.43,b,not verified,home_improvement,17.11,1,10,0,33.0,23,6.0,mortgage,42996.0
856595,current,2000,60,20.25,53.27,f,source verified,other,8.89,2,2,0,98.3,13,2.0,rent,39000.0
857224,current,25000,60,16.89,619.84,d,verified,medical,5.05,0,9,0,21.2,22,2.0,mortgage,130000.0
857174,current,17200,60,19.69,452.74,e,source verified,home_improvement,9.95,3,4,0,52.9,10,2.0,rent,44000.0
825876,current,14550,60,11.99,323.59,b,not verified,debt_consolidation,12.91,1,4,0,0.0,18,9.0,mortgage,58000.0
846262,current,14400,60,13.49,331.27,c,not verified,home_improvement,9.27,1,9,0,27.3,21,3.0,mortgage,62000.0
856907,current,20000,60,11.99,444.79,b,source verified,debt_consolidation,4.03,3,5,0,25.3,12,7.0,rent,46800.0
856049,current,30000,60,10.59,502.93,b,verified,major_purchase,0.0,0,7,0,0.0,18,1.0,mortgage,68496.0
852813,current,6325,60,12.99,143.89,c,not verified,other,14.48,1,10,0,51.2,13,4.0,rent,59496.0
855688,current,35000,60,12.99,796.18,c,verified,small_business,15.44,0,4,0,0.0,15,9.0,rent,85000.0
855468,current,12800,60,19.69,336.92,e,verified,small_business,20.34,2,14,0,85.3,16,1.0,rent,60000.0
855460,current,22200,60,22.11,614.53,g,verified,other,3.76,3,6,0,96.0,12,3.0,rent,82000.0
854165,current,20000,60,11.99,444.79,b,verified,debt_consolidation,8.58,1,15,0,44.7,33,10.0,own,135000.0
855254,current,21000,60,15.99,510.57,d,verified,debt_consolidation,12.97,0,10,0,40.2,27,10.0,mortgage,135000.0
854712,current,20000,60,18.39,512.13,e,verified,debt_consolidation,15.77,1,4,0,78.2,25,10.0,mortgage,90000.0
