id,loan_status,loan_amount,loan_term,interest_rate,grade,verification_status,purpose,dti,inquiries,derogatory,revolving_rate,total_credit_lines,employment_length,home_ownership,annual_income
586712,0,15000,60,15.21,d,verified,debt_consolidation,14.65,2,1,44.8,18,10.0,rent,11.082142548877775
586602,0,10000,36,13.23,c,source verified,debt_consolidation,12.53,2,0,82.7,16,1.0,rent,10.85892207152791
586686,0,25000,60,13.23,c,verified,debt_consolidation,18.22,0,0,44.7,21,9.0,rent,11.082142548877775
586685,0,19600,36,7.88,a,not verified,home_improvement,18.3,1,0,42.4,33,7.0,mortgage,10.959540226785442
586671,0,14000,36,13.98,c,source verified,credit_card,18.14,1,0,40.7,26,10.0,mortgage,11.002099841204238
586617,0,25000,36,17.56,e,verified,debt_consolidation,12.88,1,1,95.0,15,5.0,rent,11.105017375210924
586259,1,6000,36,16.45,e,source verified,debt_consolidation,0.79,1,0,19.0,18,1.0,rent,10.819778284410283
584677,0,25000,60,11.49,b,verified,debt_consolidation,18.64,0,0,35.9,30,10.0,own,11.407564949312402
582576,1,25000,60,13.23,c,source verified,credit_card,11.31,1,0,40.9,40,7.0,mortgage,11.736069016284437
581779,0,10000,36,7.14,a,not verified,major_purchase,2.05,0,0,9.1,22,4.0,mortgage,10.433998149618517
586536,0,6000,36,7.88,a,verified,credit_card,10.56,0,0,65.7,14,9.0,rent,9.980448593672257
586570,0,5200,36,10.75,b,not verified,small_business,10.2,3,0,49.3,11,3.0,rent,11.225243392518447
586434,0,3000,36,11.12,b,verified,other,19.73,0,0,84.1,34,2.0,rent,12.100712129872347
586557,0,4000,36,13.98,c,source verified,home_improvement,5.24,0,0,40.5,19,10.0,own,11.002099841204238
586526,1,8000,60,10.38,b,not verified,debt_consolidation,15.73,1,0,38.1,19,1.0,rent,11.112447898373103
586494,0,12000,60,11.86,b,source verified,debt_consolidation,23.77,0,0,55.2,25,4.0,mortgage,10.51867319162636
586508,1,5600,36,13.23,c,source verified,educational,22.0,0,0,66.3,34,1.0,rent,10.571316925111784
586484,1,10000,36,7.88,a,not verified,home_improvement,11.89,0,0,39.2,25,10.0,own,10.714417768752456
585489,1,24000,60,20.16,g,not verified,home_improvement,1.82,3,0,29.5,18,9.0,mortgage,11.26446410567173
586470,0,9000,36,7.14,a,not verified,credit_card,5.57,1,0,27.1,17,10.0,mortgage,11.156250521031495
585684,0,15000,60,15.21,d,source verified,debt_consolidation,23.07,0,0,64.2,39,3.0,mortgage,11.407564949312402
586440,0,6400,36,13.23,c,source verified,debt_consolidation,13.3,1,0,82.6,12,2.0,rent,11.44571671527678
586347,1,8500,36,13.23,c,verified,debt_consolidation,7.23,3,0,59.3,13,2.0,rent,10.714417768752456
586429,0,8000,36,13.61,c,verified,debt_consolidation,22.62,0,0,34.1,24,7.0,mortgage,11.184421397998193
586427,1,6000,60,11.49,b,not verified,debt_consolidation,19.71,1,0,0.8,41,3.0,rent,10.645424897265505
585911,0,3600,36,7.14,a,not verified,moving,9.25,2,0,21.0,46,10.0,mortgage,11.03488966402723
586401,0,5000,36,7.51,a,not verified,debt_consolidation,7.12,3,0,58.9,14,1.0,rent,10.551898839254681
586394,1,2000,36,13.61,c,verified,major_purchase,12.0,0,0,95.5,10,4.0,rent,10.819858281210454
586372,0,8000,36,7.14,a,source verified,debt_consolidation,8.26,0,0,33.2,11,4.0,rent,10.819778284410283
586360,0,25000,60,20.16,g,verified,debt_consolidation,14.63,2,0,76.8,23,7.0,mortgage,11.589886506106357
586350,1,4800,60,13.98,c,source verified,medical,11.26,2,1,0.2,22,3.0,rent,11.289781913656018
586326,0,10000,36,11.12,b,source verified,debt_consolidation,9.92,0,0,55.4,41,10.0,mortgage,11.901583454762012
585060,1,9600,60,11.86,b,source verified,home_improvement,3.36,0,0,4.4,20,10.0,mortgage,10.82774645405946
586287,0,5500,36,11.49,b,not verified,debt_consolidation,18.97,1,1,70.3,35,10.0,mortgage,10.753638481905739
586275,0,7500,36,15.21,d,not verified,debt_consolidation,14.74,3,0,92.6,28,1.0,mortgage,12.072541252905651
586145,1,12000,60,16.82,e,not verified,debt_consolidation,13.4,2,0,88.9,10,1.0,rent,10.896739325546411
582837,0,3000,36,13.61,c,not verified,other,5.95,0,0,56.1,4,2.0,own,10.085809109330082
585675,0,15000,36,11.86,b,verified,debt_consolidation,20.3,1,0,42.7,18,10.0,rent,10.778956289890028
586253,1,10000,60,13.23,c,verified,renewable_energy,10.1,2,0,77.8,8,10.0,mortgage,10.621327345686446
586202,0,24250,36,11.12,b,verified,debt_consolidation,7.49,0,0,77.0,53,10.0,mortgage,11.84939770159144
586251,0,8250,60,13.23,c,source verified,credit_card,22.65,1,0,54.6,29,5.0,rent,10.524064040261237
586247,0,15000,36,11.49,b,verified,home_improvement,5.52,0,0,39.2,13,10.0,mortgage,11.461632170582678
586249,0,14700,60,18.67,f,verified,other,15.55,2,0,96.0,30,1.0,rent,12.056411870975767
586236,0,25000,60,13.23,c,verified,debt_consolidation,10.22,0,0,65.0,30,10.0,mortgage,11.097410021008562
586235,0,12000,36,7.88,a,verified,wedding,3.01,3,0,16.5,19,1.0,mortgage,11.350406535472453
586223,1,12000,36,13.61,c,verified,debt_consolidation,22.73,1,0,40.9,27,6.0,mortgage,11.26446410567173
584352,0,6000,36,14.72,c,source verified,small_business,6.1,2,0,30.9,16,5.0,mortgage,10.126631103850338
586207,0,5500,36,11.86,b,not verified,debt_consolidation,5.32,0,0,72.2,20,2.0,rent,10.308952660644293
585680,0,18750,36,10.38,b,source verified,debt_consolidation,16.58,3,0,63.1,32,2.0,rent,11.156250521031495
586126,0,1700,36,14.72,c,not verified,moving,16.88,1,0,34.7,12,2.0,rent,10.714417768752456
586116,0,7200,60,11.49,b,source verified,debt_consolidation,16.78,0,0,35.2,22,6.0,rent,10.472431129636767
586093,1,3000,60,13.98,c,source verified,home_improvement,1.18,3,0,38.9,16,10.0,own,11.217211220821182
586065,0,10000,36,15.58,d,verified,wedding,4.4,1,0,34.9,21,2.0,rent,10.835336623326135
575815,0,16750,36,10.75,b,not verified,wedding,24.7,0,0,49.2,21,1.0,rent,10.703244468154331
586074,1,20000,60,20.53,g,verified,small_business,11.39,0,0,87.7,25,10.0,mortgage,11.440354772135393
586068,0,5000,36,11.12,b,not verified,debt_consolidation,21.95,1,0,54.2,34,10.0,mortgage,11.362102575235644
586061,1,7000,36,15.58,d,source verified,debt_consolidation,2.49,3,0,96.2,4,1.0,rent,10.545341438708522
586034,0,23500,36,11.12,b,not verified,debt_consolidation,16.83,0,0,49.7,15,2.0,rent,10.596634733096073
586046,1,2400,60,13.61,c,source verified,small_business,23.75,0,0,72.7,11,1.0,rent,9.862665558015873
583128,0,20000,60,11.86,b,verified,debt_consolidation,7.34,0,0,48.4,34,10.0,mortgage,11.11113360222836
585939,0,3000,36,15.95,d,not verified,credit_card,8.41,0,0,96.1,10,2.0,mortgage,11.84939770159144
585909,0,7000,36,7.14,a,not verified,credit_card,10.61,0,0,47.1,27,2.0,rent,10.691944912900398
585912,0,2500,36,7.88,a,source verified,other,23.8,2,0,38.2,10,3.0,rent,9.798127036878302
585885,0,13750,36,14.84,d,not verified,small_business,21.5,0,0,74.9,21,8.0,mortgage,10.673595774232203
585895,0,4000,36,7.14,a,not verified,debt_consolidation,5.39,0,0,32.8,27,1.0,mortgage,11.085214747914744
585755,1,5000,36,7.88,a,not verified,home_improvement,16.61,2,0,45.1,53,10.0,mortgage,11.156250521031495
585836,1,8000,36,10.38,b,source verified,debt_consolidation,2.8,2,0,14.0,35,10.0,rent,11.26446410567173
585825,0,2800,36,15.21,d,verified,car,1.57,1,0,43.7,10,3.0,rent,9.472704636443673
585801,0,4000,36,7.51,a,source verified,major_purchase,1.63,0,0,9.7,4,5.0,mortgage,9.862665558015873
585795,0,4500,36,14.84,d,verified,car,12.44,0,0,24.6,25,2.0,mortgage,11.608235644774552
585771,0,3000,36,14.35,c,source verified,medical,13.65,1,0,59.9,14,10.0,mortgage,11.122472114482502
585759,1,7000,60,16.45,e,source verified,wedding,14.93,3,0,45.2,11,1.0,rent,10.126631103850338
585752,0,8000,36,7.14,a,source verified,small_business,15.41,1,0,11.9,52,1.0,mortgage,11.332601910838946
585745,1,14500,36,10.75,b,not verified,small_business,18.51,3,0,0.0,10,1.0,mortgage,10.731165626053679
583920,0,10000,36,7.51,a,verified,other,7.17,0,0,41.6,25,4.0,mortgage,11.396436591524559
585712,0,18250,36,13.98,c,source verified,credit_card,11.26,0,0,62.4,48,10.0,mortgage,12.128111104060462
585658,0,19000,60,16.32,d,source verified,debt_consolidation,23.24,0,0,80.9,17,7.0,rent,10.885566024948286
585651,0,6250,60,16.45,e,source verified,debt_consolidation,16.92,0,0,82.9,14,1.0,rent,9.903487552536127
585629,0,1200,36,13.61,c,verified,debt_consolidation,18.18,1,0,63.3,36,10.0,rent,10.87804719253426
585626,0,9600,36,16.82,e,verified,other,21.33,3,1,96.6,39,1.0,rent,11.84939770159144
585560,0,10000,60,13.98,c,source verified,major_purchase,5.45,2,0,51.5,11,2.0,rent,10.915088464214607
585593,0,5000,60,16.45,e,source verified,debt_consolidation,19.71,3,0,85.1,28,10.0,rent,11.314474038441393
585572,1,2500,60,17.56,e,source verified,debt_consolidation,11.11,2,0,48.7,12,4.0,mortgage,10.896739325546411
585568,0,8000,36,16.32,d,source verified,other,7.48,1,0,44.8,23,7.0,rent,11.512885464170207
585532,0,22750,60,11.86,b,source verified,debt_consolidation,23.35,2,0,64.5,27,1.0,rent,11.472103470449973
585546,0,14000,60,16.82,e,source verified,debt_consolidation,11.31,3,0,49.9,10,5.0,rent,10.950806546816688
585542,1,10000,36,14.72,c,not verified,debt_consolidation,17.04,3,1,94.9,32,3.0,mortgage,11.289781913656018
583536,1,15000,60,11.86,b,verified,major_purchase,1.78,2,0,27.0,28,2.0,mortgage,10.85892207152791
585521,0,3000,60,17.19,e,not verified,debt_consolidation,16.05,0,0,14.3,10,2.0,rent,10.325481962595504
585349,1,5000,36,14.84,d,not verified,debt_consolidation,21.6,2,0,69.5,13,1.0,rent,10.126471091048971
585462,0,1000,60,13.98,c,not verified,debt_consolidation,13.29,0,0,96.3,17,6.0,rent,10.571316925111784
585453,0,15000,36,16.32,d,source verified,credit_card,11.94,1,0,40.4,46,10.0,mortgage,11.695247021764184
585347,0,3600,36,14.84,d,not verified,medical,16.99,0,0,33.0,14,3.0,rent,10.597883952496506
585434,0,14000,36,7.88,a,not verified,credit_card,6.33,0,0,28.8,18,1.0,rent,11.56171562913966
585419,0,6000,36,13.23,c,source verified,debt_consolidation,3.98,0,0,94.7,9,6.0,mortgage,10.294447974441411
585403,0,4500,36,7.88,a,not verified,debt_consolidation,16.51,0,0,31.3,17,2.0,rent,10.404262840448617
585408,0,12000,36,13.61,c,verified,debt_consolidation,15.93,1,0,50.1,24,3.0,rent,11.472103470449973
585373,1,2000,60,11.49,b,source verified,moving,2.5,2,0,4.8,6,2.0,rent,9.169518377455928
578597,1,15000,60,15.95,d,source verified,house,13.23,3,0,85.0,52,10.0,mortgage,11.695247021764184
585340,0,3000,36,13.61,c,not verified,debt_consolidation,6.92,2,0,11.0,15,4.0,rent,9.574983485564092
583195,0,14500,60,17.93,e,verified,debt_consolidation,19.56,1,0,51.8,36,10.0,mortgage,10.896739325546411
585341,1,6000,36,13.23,c,not verified,educational,14.05,1,0,69.4,7,1.0,rent,10.134599273499514
585336,0,5325,36,7.88,a,not verified,debt_consolidation,15.11,0,0,51.4,19,10.0,mortgage,11.407564949312402
585315,0,3200,60,13.23,c,verified,wedding,22.06,1,1,64.2,33,2.0,rent,10.858998997563564
585277,0,5000,36,13.23,c,not verified,debt_consolidation,11.17,0,0,44.9,7,4.0,rent,11.225243392518447
585256,0,3600,60,7.88,a,not verified,debt_consolidation,22.55,0,0,16.5,17,2.0,rent,10.772686676876432
585215,0,2000,36,11.12,b,not verified,medical,16.93,1,0,68.1,25,3.0,rent,10.714417768752456
583291,0,8000,36,11.86,b,verified,other,20.9,2,0,53.9,22,3.0,rent,11.002099841204238
585173,0,9950,36,7.88,a,not verified,other,4.79,0,0,31.7,19,4.0,rent,11.362102575235644
585168,1,17000,36,7.88,a,source verified,debt_consolidation,8.75,0,0,38.6,23,1.0,mortgage,10.968198289528557
585156,0,4000,36,7.88,a,not verified,wedding,16.5,0,0,15.1,22,3.0,mortgage,10.477287975463508
585158,0,20000,36,17.19,e,source verified,debt_consolidation,15.45,1,0,73.5,56,5.0,rent,11.472103470449973
584503,0,25000,60,13.98,c,verified,debt_consolidation,12.86,0,0,82.0,17,3.0,mortgage,11.156193376541639
571552,0,9975,36,11.49,b,not verified,credit_card,17.76,3,0,72.1,13,3.0,mortgage,10.96422488877531
585053,0,7000,36,7.14,a,source verified,debt_consolidation,9.06,3,0,22.2,37,10.0,rent,10.596634733096073
584968,1,20000,60,11.86,b,verified,debt_consolidation,10.49,1,0,58.1,39,10.0,rent,11.082142548877775
579194,0,4000,36,7.51,a,source verified,home_improvement,1.44,0,0,16.8,12,8.0,mortgage,10.696389566233066
584872,0,9000,60,10.38,b,not verified,car,6.02,4,0,6.9,32,10.0,mortgage,11.03488966402723
584994,0,10000,60,15.95,d,verified,small_business,24.65,2,0,67.0,26,10.0,mortgage,11.512925464970229
584992,0,2500,36,14.35,c,verified,moving,22.64,0,0,72.5,26,5.0,rent,10.714417768752456
584983,0,6000,36,7.88,a,not verified,debt_consolidation,4.23,3,0,0.0,21,5.0,mortgage,10.491274217438248
584969,0,25000,60,13.61,c,verified,debt_consolidation,19.19,0,0,54.5,23,2.0,mortgage,10.979342854081622
584635,0,12000,36,7.14,a,verified,debt_consolidation,14.47,0,0,25.8,35,10.0,rent,10.811746112713019
584938,0,25000,60,13.98,c,verified,home_improvement,17.52,3,0,11.8,11,6.0,mortgage,10.907789161732996
584517,0,8000,60,15.95,d,verified,debt_consolidation,1.76,1,0,15.3,10,6.0,rent,10.82774645405946
584906,0,5000,36,11.86,b,not verified,home_improvement,9.76,3,0,0.0,11,2.0,own,10.34161344288384
584922,1,10000,36,15.95,d,not verified,debt_consolidation,14.39,3,0,48.3,16,4.0,mortgage,11.170829444478725
584912,0,25000,60,11.49,b,verified,debt_consolidation,11.48,1,0,49.4,49,1.0,mortgage,12.100712129872347
584899,1,5500,36,15.21,d,not verified,home_improvement,7.8,2,0,76.7,9,1.0,rent,10.308952660644293
584881,0,12000,36,13.98,c,source verified,home_improvement,5.79,8,0,18.5,52,10.0,mortgage,12.345834587905333
584842,0,10000,36,11.12,b,not verified,credit_card,10.99,0,0,89.0,12,4.0,mortgage,10.676923564324877
584836,0,5000,36,10.75,b,verified,debt_consolidation,23.81,2,1,48.2,24,10.0,rent,10.486462660441024
584823,0,9000,36,6.76,a,not verified,debt_consolidation,17.92,0,0,34.1,79,10.0,mortgage,11.184421397998193
584820,1,3000,36,13.61,c,verified,debt_consolidation,11.94,1,0,49.6,6,1.0,rent,10.645424897265505
584817,0,9250,36,11.86,b,not verified,wedding,9.47,2,0,94.9,33,1.0,mortgage,11.695247021764184
584786,0,6000,60,13.23,c,not verified,major_purchase,6.2,2,0,10.5,8,3.0,rent,11.350406535472453
584774,0,6000,36,13.23,c,source verified,debt_consolidation,23.18,0,0,67.4,31,10.0,rent,11.184421397998193
584759,0,18000,60,13.61,c,verified,major_purchase,3.48,0,0,92.5,24,2.0,mortgage,12.367340793126296
584755,0,10000,36,15.58,d,source verified,debt_consolidation,13.35,0,0,35.2,34,10.0,rent,11.225243392518447
584738,0,12250,36,7.51,a,verified,credit_card,9.41,1,0,35.4,46,10.0,mortgage,11.156250521031495
584739,0,9000,36,7.14,a,not verified,car,7.96,0,0,70.7,24,10.0,rent,11.84939770159144
584692,0,15000,36,7.88,a,source verified,other,3.1,0,0,23.1,22,10.0,mortgage,11.512925464970229
584708,0,5300,60,11.12,b,not verified,car,8.62,1,0,23.5,36,1.0,mortgage,11.43284275649667
584718,0,15000,36,7.51,a,verified,home_improvement,4.27,3,0,8.2,31,6.0,mortgage,10.714417768752456
557584,0,8800,36,7.51,a,not verified,debt_consolidation,10.51,0,0,67.4,20,7.0,mortgage,11.112447898373103
582934,0,25000,36,14.84,d,source verified,small_business,18.97,0,0,80.4,20,10.0,mortgage,11.04404120899241
584657,0,5500,60,10.38,b,source verified,debt_consolidation,9.97,2,0,12.1,35,5.0,mortgage,11.451050061252142
583007,0,20000,60,16.32,d,verified,debt_consolidation,15.85,2,0,57.9,33,6.0,mortgage,11.54244543150622
584625,0,14000,36,7.88,a,source verified,debt_consolidation,13.33,0,0,84.6,24,5.0,rent,10.51867319162636
584313,1,20000,60,13.61,c,verified,debt_consolidation,7.04,0,0,44.2,12,1.0,rent,11.407564949312402
584564,0,5000,60,11.12,b,source verified,debt_consolidation,14.58,2,0,12.1,30,10.0,mortgage,10.596634733096073
584523,0,25000,60,16.82,e,verified,debt_consolidation,23.34,2,0,70.9,13,10.0,mortgage,11.082142548877775
584506,0,2500,36,13.23,c,verified,medical,16.53,0,0,95.4,15,5.0,rent,10.596634733096073
584495,0,25000,60,17.56,e,verified,medical,23.12,1,0,43.8,26,5.0,mortgage,11.184421397998193
582789,1,15000,36,11.12,b,source verified,major_purchase,9.54,0,0,49.3,31,7.0,mortgage,11.571194373094205
581398,1,20000,60,13.23,c,verified,debt_consolidation,8.81,1,0,44.5,30,10.0,mortgage,11.314425744568778
584300,1,24250,60,16.45,e,verified,small_business,10.94,0,0,46.2,12,8.0,rent,11.002099841204238
584444,0,5000,36,6.0,e,source verified,wedding,4.37,3,0,38.9,7,10.0,rent,10.459336253902308
584460,0,7500,36,7.88,a,not verified,credit_card,2.78,0,0,41.4,12,4.0,rent,11.156250521031495
584456,0,3500,36,13.23,c,verified,debt_consolidation,23.24,1,0,94.8,24,8.0,mortgage,11.198214720130528
584277,0,9000,36,7.14,a,verified,debt_consolidation,12.61,0,0,26.6,23,10.0,mortgage,11.225243392518447
579111,1,9500,60,10.38,b,verified,small_business,13.64,0,0,48.9,29,10.0,mortgage,11.002099841204238
583736,0,6000,60,7.88,a,source verified,car,8.25,1,0,7.0,42,10.0,mortgage,11.555984954430675
584422,0,3600,36,11.12,b,not verified,debt_consolidation,7.53,1,0,51.2,10,2.0,rent,10.596634733096073
584376,0,3600,60,13.61,c,verified,moving,19.19,0,0,70.3,4,2.0,rent,10.416311178964792
584370,0,10800,60,15.21,d,source verified,other,20.31,0,0,77.2,12,4.0,rent,10.571316925111784
584381,0,25000,36,11.86,b,verified,debt_consolidation,9.91,0,0,83.5,23,5.0,rent,12.323855681186558
584344,0,4500,36,7.51,a,not verified,car,22.54,3,0,65.2,21,4.0,rent,10.373491181781864
584356,0,24000,60,11.49,b,source verified,wedding,19.94,0,0,44.0,27,1.0,rent,11.002099841204238
584333,0,9000,36,7.14,a,not verified,debt_consolidation,9.68,0,0,35.3,21,10.0,mortgage,10.778956289890028
584264,1,25000,36,21.64,g,verified,renewable_energy,20.74,1,0,98.6,18,10.0,rent,12.220961258023925
584242,0,20000,60,16.82,e,verified,debt_consolidation,13.71,1,0,76.9,14,4.0,mortgage,11.225243392518447
584238,0,25000,36,10.75,b,verified,debt_consolidation,17.18,0,0,76.9,23,10.0,rent,11.26446410567173
583119,0,20000,36,15.21,d,verified,home_improvement,4.9,2,0,65.0,13,2.0,mortgage,10.491274217438248
584180,0,16000,60,11.86,b,source verified,medical,12.74,1,0,39.7,14,2.0,mortgage,11.532728092266408
584165,1,3000,36,10.75,b,source verified,debt_consolidation,16.31,0,0,49.6,20,1.0,mortgage,10.45339926500932
584161,0,8500,60,17.19,e,verified,debt_consolidation,22.63,0,0,41.1,38,8.0,rent,10.46310334047155
583874,0,18000,36,10.38,b,source verified,debt_consolidation,15.27,0,0,32.9,25,10.0,mortgage,10.491274217438248
582666,0,5100,36,10.75,b,not verified,car,22.88,0,0,61.5,29,10.0,mortgage,11.002099841204238
583137,0,4000,60,11.12,b,not verified,home_improvement,5.89,1,0,14.3,29,7.0,mortgage,11.225243392518447
583818,0,24250,36,10.75,b,verified,debt_consolidation,16.12,2,0,63.4,25,10.0,mortgage,11.589886506106357
584115,0,3000,36,13.23,c,not verified,other,5.44,0,0,46.8,3,2.0,rent,9.615805480084347
582335,0,5500,36,13.23,c,not verified,home_improvement,16.54,0,0,64.5,10,2.0,mortgage,10.268130666124037
576022,1,10000,60,11.86,b,verified,debt_consolidation,10.9,0,0,84.7,19,3.0,own,10.50353211483375
581114,1,18000,60,16.32,d,verified,debt_consolidation,14.28,0,0,92.0,21,1.0,rent,11.248959919135764
581244,0,14500,60,13.98,c,source verified,major_purchase,14.01,1,0,55.0,31,1.0,rent,11.33857207782545
572870,0,16750,36,7.88,a,verified,debt_consolidation,20.7,0,0,55.2,40,10.0,mortgage,10.722033142490407
583776,0,4900,60,7.88,a,not verified,car,14.0,0,0,15.4,33,6.0,mortgage,11.060368749328214
584011,0,10000,60,16.45,e,verified,car,0.88,0,0,12.2,34,6.0,mortgage,11.407564949312402
583976,0,7000,36,16.45,e,not verified,debt_consolidation,10.2,2,0,74.6,5,1.0,rent,10.085809109330082
583948,0,8000,60,13.98,c,verified,other,6.07,3,0,48.4,11,5.0,mortgage,10.858998997563564
583942,0,10000,36,10.38,b,verified,other,3.97,0,0,1.0,16,1.0,rent,11.461632170582678
583936,0,1600,36,11.12,b,source verified,debt_consolidation,1.12,1,0,10.7,6,2.0,rent,10.199137794637085
583913,0,20000,36,10.75,b,verified,debt_consolidation,21.83,0,0,58.5,19,10.0,mortgage,10.906652985393507
583860,0,10000,36,10.38,b,not verified,debt_consolidation,8.34,0,0,51.8,7,9.0,rent,10.555812738575819
583839,0,12000,60,16.32,d,source verified,debt_consolidation,14.88,2,0,83.1,15,1.0,rent,10.714417768752456
583759,0,9600,36,7.88,a,source verified,medical,4.9,0,0,5.4,11,2.0,rent,11.289781913656018
581641,0,10000,36,13.23,c,not verified,debt_consolidation,5.46,0,0,46.6,18,10.0,rent,10.968129321633084
583754,0,20000,36,10.38,b,source verified,debt_consolidation,15.48,0,0,28.6,27,10.0,rent,10.839580911706463
583745,0,24250,60,11.49,b,source verified,debt_consolidation,13.94,1,0,50.0,25,1.0,rent,11.884489021402711
583713,0,1000,36,13.98,c,not verified,debt_consolidation,6.63,1,0,70.6,5,1.0,rent,9.372459221452617
583711,1,15000,60,16.82,e,verified,debt_consolidation,15.28,0,0,87.2,8,7.0,rent,10.308952660644293
480425,0,10000,36,7.51,a,not verified,debt_consolidation,1.15,2,0,4.6,19,3.0,mortgage,11.198214720130528
583684,0,4150,36,6.76,a,not verified,car,5.68,1,0,20.3,21,2.0,rent,10.308952660644293
575667,0,7200,60,18.67,f,source verified,debt_consolidation,17.87,0,0,96.5,11,5.0,rent,11.502875129116727
583644,0,9100,60,16.82,e,source verified,debt_consolidation,22.79,2,0,46.1,8,7.0,rent,10.586584397242571
581838,0,12800,60,11.49,b,not verified,debt_consolidation,6.72,1,0,48.9,28,1.0,mortgage,10.819778284410283
583585,0,18000,60,11.49,b,verified,debt_consolidation,6.84,0,0,47.4,17,10.0,mortgage,11.168037918747668
583656,1,25000,60,18.3,f,verified,debt_consolidation,23.3,1,0,84.5,60,10.0,own,11.652687407345388
570296,0,7000,36,11.86,b,source verified,credit_card,12.03,1,0,63.5,11,1.0,rent,10.616437360392252
583590,0,25000,60,20.53,g,verified,small_business,21.13,3,0,72.7,29,3.0,mortgage,11.512925464970229
572861,0,13000,36,7.14,a,verified,home_improvement,1.09,0,0,5.0,21,6.0,mortgage,11.83297791745246
583552,0,16500,36,10.75,b,verified,debt_consolidation,17.36,1,0,36.5,20,4.0,rent,10.607277893194553
583574,0,7200,36,10.38,b,verified,car,17.83,0,0,22.9,28,9.0,rent,9.980448593672257
583564,0,7700,60,13.98,c,source verified,wedding,13.05,1,0,85.0,23,10.0,rent,11.198214720130528
583558,0,10000,60,13.23,c,not verified,small_business,6.52,2,0,52.9,17,10.0,mortgage,10.915088464214607
583513,0,4000,36,16.32,d,source verified,debt_consolidation,10.05,0,0,91.5,29,10.0,rent,10.714417768752456
583463,0,18250,36,10.75,b,verified,debt_consolidation,24.23,0,0,46.1,47,6.0,rent,10.736396675471232
583194,0,13000,36,17.93,e,not verified,debt_consolidation,10.0,1,0,92.1,6,3.0,rent,10.896739325546411
583452,0,6100,60,11.49,b,not verified,credit_card,23.04,2,0,58.8,20,2.0,rent,10.126631103850338
580864,0,14000,60,16.45,e,not verified,credit_card,21.54,0,1,83.4,22,3.0,mortgage,11.002099841204238
582657,0,16000,60,13.98,c,source verified,debt_consolidation,22.08,0,0,68.8,14,4.0,own,10.596634733096073
583411,0,10000,36,10.75,b,source verified,debt_consolidation,22.71,1,0,59.0,16,3.0,rent,10.596634733096073
583374,0,4200,36,15.21,d,verified,credit_card,12.0,1,0,53.2,9,1.0,rent,9.95227771670556
583359,0,3000,36,6.39,a,verified,major_purchase,8.37,0,0,9.9,46,10.0,mortgage,11.580584113444043
578826,0,16000,60,11.12,b,not verified,debt_consolidation,14.91,0,0,24.3,15,3.0,rent,10.596634733096073
583337,0,5000,36,7.14,a,not verified,car,5.49,0,0,22.8,14,1.0,rent,10.558413520275876
579536,0,6000,60,18.3,f,verified,moving,6.43,1,0,43.1,7,1.0,rent,11.512925464970229
583262,0,10000,36,7.88,a,not verified,home_improvement,6.96,3,0,18.0,42,2.0,mortgage,11.225243392518447
579592,0,12000,36,11.49,b,verified,debt_consolidation,9.48,0,0,20.9,63,10.0,mortgage,11.407564949312402
583228,0,7000,60,16.45,e,source verified,car,3.27,1,0,30.8,12,1.0,rent,10.404262840448617
582695,0,15000,36,7.88,a,verified,debt_consolidation,6.45,1,0,34.8,29,10.0,mortgage,11.77528972943772
583181,1,16000,60,11.86,b,verified,debt_consolidation,14.63,1,0,41.4,18,4.0,rent,11.289781913656018
583179,0,9600,60,11.49,b,not verified,home_improvement,0.72,1,0,18.8,15,1.0,mortgage,10.308952660644293
583167,0,8000,36,11.49,b,not verified,wedding,8.53,2,0,60.3,12,9.0,rent,10.907605994775803
583055,0,25000,60,16.82,e,verified,debt_consolidation,12.94,2,0,97.6,21,2.0,mortgage,11.225243392518447
583146,0,4000,36,11.12,b,verified,car,12.73,0,0,65.1,12,1.0,rent,10.839580911706463
583133,0,8000,60,17.93,e,verified,small_business,7.25,3,0,87.6,44,1.0,mortgage,11.512925464970229
583047,0,15000,36,7.88,a,source verified,debt_consolidation,9.22,2,0,59.9,18,10.0,mortgage,11.225243392518447
582198,1,10000,36,13.98,c,verified,debt_consolidation,12.53,0,0,67.1,15,5.0,mortgage,10.985292722887856
583110,0,10000,36,7.51,a,source verified,medical,8.58,0,0,27.4,22,2.0,rent,11.184421397998193
582650,0,5000,36,11.86,b,not verified,credit_card,14.83,0,0,42.9,15,7.0,rent,10.819778284410283
579958,0,12000,36,10.38,b,not verified,credit_card,13.37,0,1,60.4,19,10.0,own,10.8104549569494
583078,0,14000,60,13.98,c,verified,vacation,10.2,0,0,16.0,15,1.0,rent,10.538740754677171
571256,0,6000,36,15.21,d,not verified,debt_consolidation,13.23,1,0,0.0,19,3.0,mortgage,10.545341438708522
583079,0,2500,36,7.14,a,verified,other,0.55,0,0,6.6,10,4.0,rent,9.998797732340453
583041,0,7000,36,7.14,a,not verified,major_purchase,12.57,0,0,73.2,25,2.0,mortgage,11.695247021764184
583021,0,12000,60,13.98,c,not verified,credit_card,18.41,0,1,75.6,22,8.0,mortgage,10.933106969717286
582987,0,6000,36,11.86,b,not verified,debt_consolidation,1.91,1,0,34.6,15,3.0,mortgage,10.373491181781864
582972,0,20000,60,13.23,c,verified,debt_consolidation,21.34,0,0,63.5,18,5.0,rent,11.082142548877775
