id,loan_status,loan_amount,loan_term,interest_rate,installment,grade,verification_status,purpose,dti,inquiries,open_credit_lines,derogatory,revolving_rate,total_credit_lines,employment_length,home_ownership,annual_income
721079,fully paid,13000,36,9.63,417.22,b,not verified,credit_card,10.94,1,13,0,22.4,26,2.0,rent,34000.0
722015,fully paid,11200,36,5.42,337.8,a,verified,credit_card,12.77,0,10,0,11.2,19,3.0,mortgage,31200.0
721991,fully paid,5000,36,7.66,155.9,a,source verified,credit_card,8.04,0,8,0,2.0,11,4.0,mortgage,60000.0
702196,fully paid,15000,60,12.68,338.85,c,verified,debt_consolidation,7.04,0,4,0,65.7,9,5.0,rent,98000.0
715871,charged off,12700,60,14.91,301.54,d,not verified,small_business,24.79,0,15,0,38.8,44,4.0,mortgage,50000.0
721756,fully paid,10000,36,7.66,311.8,a,source verified,debt_consolidation,9.87,3,12,0,18.1,21,4.0,rent,70000.0
721920,fully paid,4000,36,7.29,124.04,a,not verified,debt_consolidation,12.43,0,6,0,93.0,25,10.0,mortgage,92000.0
721876,charged off,17000,60,14.91,403.63,d,verified,small_business,18.95,2,6,0,81.4,24,8.0,mortgage,57000.0
721856,fully paid,10000,36,15.28,348.03,d,not verified,debt_consolidation,15.88,0,10,0,54.7,19,2.0,mortgage,90000.0
712274,fully paid,3000,60,16.4,73.6,e,not verified,wedding,11.66,0,4,0,97.9,5,1.0,rent,63000.0
721803,fully paid,2500,36,10.37,81.11,b,not verified,major_purchase,29.27,1,3,0,8.1,27,4.0,rent,31200.0
712810,fully paid,15000,60,16.4,367.97,e,source verified,renewable_energy,8.55,0,4,0,66.8,7,7.0,mortgage,119000.0
721768,fully paid,8000,36,11.11,262.33,b,not verified,debt_consolidation,15.18,1,8,0,37.9,29,3.0,rent,42996.0
721745,charged off,16300,36,14.91,564.33,d,verified,credit_card,24.17,1,11,0,79.5,34,10.0,mortgage,62664.0
721744,fully paid,30000,36,7.29,930.3,a,verified,debt_consolidation,0.68,0,7,0,2.3,12,10.0,rent,128000.0
721751,fully paid,7000,36,14.91,242.35,d,source verified,debt_consolidation,11.56,1,10,0,11.5,18,2.0,rent,46000.0
721468,fully paid,1000,36,7.29,31.01,a,not verified,other,5.44,1,4,0,11.1,4,1.0,rent,17000.0
721687,charged off,5500,60,10.0,116.86,b,source verified,car,13.61,0,10,0,28.8,21,1.0,mortgage,114600.0
719747,fully paid,4000,36,6.92,123.37,a,source verified,other,15.36,0,21,0,31.7,61,3.0,mortgage,110000.0
721695,charged off,15000,36,10.0,484.01,b,source verified,credit_card,7.04,1,7,0,33.1,12,1.0,rent,30000.0
707475,fully paid,7500,60,13.06,170.88,c,not verified,car,10.99,1,5,0,34.2,7,1.0,rent,38000.0
721655,fully paid,12000,60,12.68,271.08,c,not verified,credit_card,9.55,0,9,0,84.2,15,8.0,mortgage,117000.0
719582,fully paid,6000,36,7.29,186.06,a,not verified,major_purchase,10.35,0,10,0,13.8,23,5.0,mortgage,70000.0
700052,fully paid,10000,36,6.92,308.41,a,not verified,car,20.3,0,17,0,23.3,32,10.0,mortgage,50000.0
721515,charged off,1200,36,7.29,37.22,a,source verified,house,25.5,0,8,0,0.0,10,4.0,rent,19200.0
721454,charged off,16800,60,13.43,385.96,c,verified,debt_consolidation,27.51,2,13,0,11.3,33,10.0,rent,53528.0
721472,charged off,14125,60,12.68,319.08,c,verified,home_improvement,11.13,5,8,0,15.1,19,10.0,mortgage,43000.0
721453,fully paid,10000,36,13.06,337.23,c,source verified,debt_consolidation,5.3,0,6,0,54.9,21,10.0,own,120000.0
721084,charged off,25000,60,12.68,564.74,c,verified,home_improvement,7.26,0,4,0,45.8,14,7.0,mortgage,117996.0
721387,fully paid,1425,36,10.37,46.23,b,source verified,credit_card,14.07,0,3,0,63.1,14,3.0,mortgage,39750.0
721384,fully paid,2400,36,13.06,80.94,c,source verified,other,9.04,2,6,1,29.1,22,6.0,mortgage,30000.0
712171,fully paid,15275,60,16.02,371.63,d,verified,debt_consolidation,14.66,0,8,0,84.3,13,5.0,rent,46080.0
682212,fully paid,10575,60,14.17,247.0,c,not verified,small_business,22.24,1,8,1,30.5,16,1.0,mortgage,28000.0
718793,fully paid,35000,36,13.8,1192.83,c,verified,home_improvement,0.65,3,9,0,2.1,19,1.0,mortgage,122000.0
721333,charged off,2000,36,10.0,64.54,b,source verified,other,6.62,0,6,0,45.4,10,5.0,rent,32640.0
721289,fully paid,7000,60,10.0,148.73,b,not verified,home_improvement,15.26,0,11,0,63.0,23,7.0,mortgage,84000.0
720840,fully paid,12000,36,5.79,363.93,a,not verified,home_improvement,12.58,1,11,0,8.4,38,10.0,mortgage,66000.0
721319,fully paid,6250,36,5.42,188.5,a,source verified,debt_consolidation,23.52,0,19,0,9.2,42,1.0,mortgage,45000.0
721195,charged off,20000,60,10.74,432.26,b,verified,debt_consolidation,2.32,1,10,0,49.7,35,2.0,rent,118000.0
721292,fully paid,35000,36,11.11,1147.68,b,verified,debt_consolidation,8.19,1,14,0,19.7,33,5.0,rent,78956.8
721291,fully paid,7200,36,7.29,223.28,a,not verified,home_improvement,17.41,4,14,0,15.9,28,6.0,mortgage,106000.0
721257,fully paid,8000,36,9.63,256.76,b,not verified,debt_consolidation,21.28,0,16,0,34.5,46,10.0,own,29894.0
640194,fully paid,10000,36,7.29,310.1,a,not verified,wedding,10.82,0,16,0,9.6,23,5.0,mortgage,52000.0
721216,charged off,2800,36,14.17,95.93,c,not verified,debt_consolidation,0.0,2,3,0,0.0,13,10.0,mortgage,41496.0
720861,fully paid,20000,60,20.11,531.11,g,source verified,debt_consolidation,15.18,3,9,0,42.2,41,7.0,own,120000.0
721221,fully paid,4000,36,9.63,128.38,b,source verified,debt_consolidation,23.0,0,7,0,56.2,14,1.0,rent,30000.0
710884,charged off,5000,36,12.68,167.71,c,source verified,major_purchase,6.08,0,4,0,67.9,5,1.0,own,30000.0
721184,fully paid,6000,36,6.92,185.05,a,verified,credit_card,19.67,0,8,0,43.4,18,3.0,mortgage,50400.0
721179,fully paid,10000,36,11.11,327.91,b,not verified,other,13.81,1,11,0,13.4,39,10.0,rent,65496.0
721175,fully paid,15000,60,16.4,367.97,e,verified,debt_consolidation,7.08,0,8,0,60.2,31,1.0,mortgage,171312.0
721057,fully paid,4000,36,12.68,134.17,c,not verified,other,5.47,2,5,0,40.3,18,5.0,own,65600.0
720540,fully paid,2400,36,15.28,83.53,d,source verified,car,6.24,0,3,0,96.2,4,1.0,rent,25000.0
721033,fully paid,6000,36,5.79,181.97,a,not verified,debt_consolidation,3.5,0,4,0,12.8,17,10.0,rent,70000.0
721018,fully paid,4000,36,5.42,120.64,a,not verified,small_business,22.85,2,9,0,23.2,22,4.0,mortgage,48000.0
720977,fully paid,4000,36,13.06,134.9,c,source verified,debt_consolidation,11.47,0,12,0,58.1,13,1.0,own,36000.0
720594,fully paid,4500,60,13.8,104.25,c,source verified,other,18.25,1,9,0,28.2,27,9.0,mortgage,120000.0
720966,fully paid,5200,36,13.43,176.29,c,not verified,debt_consolidation,9.51,2,7,0,14.8,18,3.0,rent,52000.0
710444,fully paid,18000,36,7.66,561.24,a,not verified,debt_consolidation,7.93,1,11,0,59.4,28,6.0,mortgage,104000.0
720920,fully paid,30000,60,13.43,689.22,c,verified,debt_consolidation,18.22,1,10,0,62.1,23,10.0,mortgage,79300.0
720912,fully paid,3000,36,10.0,96.81,b,source verified,debt_consolidation,11.31,0,6,0,73.4,9,1.0,rent,38500.0
717830,fully paid,30000,60,16.4,735.94,e,verified,debt_consolidation,20.27,0,11,0,40.6,54,2.0,mortgage,84996.0
719724,fully paid,18000,36,9.63,577.69,b,not verified,debt_consolidation,9.16,0,7,0,57.2,14,1.0,rent,63000.0
720833,fully paid,4500,60,13.06,102.53,c,source verified,major_purchase,12.59,0,11,0,87.2,39,3.0,mortgage,100000.0
720817,fully paid,4000,36,10.0,129.07,b,verified,credit_card,18.17,3,6,1,59.1,22,10.0,mortgage,64000.0
720765,fully paid,3200,36,12.68,107.33,c,source verified,debt_consolidation,14.11,3,11,0,39.5,23,1.0,mortgage,37344.0
719571,fully paid,35000,60,16.02,851.51,d,not verified,debt_consolidation,20.32,1,11,0,70.4,36,1.0,mortgage,110000.0
720638,fully paid,7000,60,15.65,168.93,d,source verified,home_improvement,21.15,0,7,0,69.8,11,5.0,mortgage,31543.2
720575,fully paid,6000,36,5.79,181.97,a,source verified,home_improvement,6.47,0,12,0,17.2,52,2.0,mortgage,125000.0
720553,fully paid,28000,60,16.02,681.21,d,verified,debt_consolidation,24.16,2,16,0,1.9,42,4.0,mortgage,90000.0
720171,fully paid,5300,60,13.8,122.78,c,source verified,major_purchase,0.64,3,3,0,34.0,4,1.0,rent,27996.0
720394,fully paid,5600,36,6.92,172.71,a,not verified,car,0.61,0,4,0,1.9,8,6.0,mortgage,37459.0
718831,fully paid,10000,36,11.11,327.91,b,source verified,house,18.33,1,5,0,30.8,11,1.0,rent,36000.0
720360,fully paid,4800,36,13.06,161.87,c,not verified,debt_consolidation,15.87,2,6,0,85.8,9,2.0,rent,45000.0
720364,charged off,31825,60,18.25,812.49,f,verified,debt_consolidation,14.53,1,12,0,82.7,34,10.0,mortgage,56000.0
720386,fully paid,13200,36,15.28,459.4,d,verified,credit_card,10.4,2,9,0,74.4,27,1.0,mortgage,110000.0
720358,fully paid,4500,36,10.37,145.99,b,source verified,home_improvement,3.87,0,8,1,94.5,13,6.0,mortgage,86000.0
719610,charged off,9000,36,14.17,308.35,c,not verified,debt_consolidation,17.89,1,5,0,70.8,13,3.0,rent,34000.0
720315,fully paid,3500,36,13.8,119.29,c,source verified,debt_consolidation,18.19,1,18,1,47.6,29,4.0,mortgage,74000.0
720305,fully paid,8000,36,12.68,268.33,c,source verified,debt_consolidation,12.92,3,5,0,43.4,13,2.0,rent,43000.0
720282,charged off,7000,36,14.91,242.35,d,source verified,credit_card,20.35,1,10,0,74.8,22,1.0,rent,41520.0
720220,fully paid,12000,36,7.29,372.12,a,source verified,debt_consolidation,4.4,0,4,0,62.5,7,1.0,rent,62400.0
720266,charged off,5000,36,14.17,171.31,c,not verified,debt_consolidation,14.13,1,3,0,98.4,8,9.0,rent,36000.0
711388,fully paid,4500,60,13.06,102.53,c,not verified,car,9.28,3,7,0,58.1,8,5.0,mortgage,48000.0
720208,fully paid,6000,36,10.0,193.61,b,source verified,credit_card,12.32,0,7,0,51.2,14,2.0,mortgage,49200.0
720096,fully paid,2000,36,10.74,65.24,b,source verified,medical,18.93,0,6,0,57.8,11,2.0,own,40000.0
720201,fully paid,5500,60,10.37,117.87,b,source verified,home_improvement,16.77,0,11,0,22.8,36,8.0,mortgage,52368.0
720193,fully paid,1000,36,10.37,32.45,b,source verified,debt_consolidation,8.52,1,10,0,16.3,25,4.0,own,40000.0
719043,fully paid,20000,36,14.17,685.21,c,verified,debt_consolidation,20.1,1,16,0,35.5,32,6.0,mortgage,95000.0
710276,fully paid,8000,36,9.63,256.76,b,not verified,debt_consolidation,27.96,2,10,0,56.1,39,2.0,rent,40000.0
717600,fully paid,15000,36,12.68,503.11,c,not verified,credit_card,14.92,0,4,0,8.58,19,10.0,mortgage,60000.0
720098,fully paid,5000,36,15.28,174.02,d,not verified,other,11.15,1,5,0,69.9,25,5.0,rent,41004.0
720152,fully paid,7600,36,6.0,231.21,b,source verified,home_improvement,18.0,1,8,0,63.3,34,8.0,mortgage,42000.0
720131,fully paid,30000,60,17.51,753.83,e,verified,debt_consolidation,7.45,0,17,0,70.5,23,1.0,rent,170004.0
704064,fully paid,9000,36,7.66,280.62,a,not verified,home_improvement,9.1,4,15,0,4.7,42,10.0,mortgage,65000.0
719485,fully paid,15850,60,18.25,404.65,f,verified,other,22.56,2,19,0,43.3,32,1.0,rent,40000.0
719148,fully paid,30000,60,15.65,723.98,d,source verified,home_improvement,13.23,1,13,0,36.4,30,4.0,mortgage,110004.0
720064,fully paid,12000,36,10.37,389.3,b,source verified,small_business,16.46,0,8,0,25.4,23,4.0,rent,75000.0
720068,fully paid,6000,36,5.79,181.97,a,not verified,home_improvement,28.81,0,16,0,29.2,28,10.0,mortgage,31200.0
720043,fully paid,3000,36,5.79,90.99,a,source verified,credit_card,17.31,0,9,0,12.9,21,2.0,rent,76000.0
716380,fully paid,4500,60,12.68,101.66,c,not verified,car,27.75,2,18,0,32.6,62,2.0,mortgage,78000.0
719847,fully paid,3500,60,7.29,69.79,a,verified,car,7.75,0,10,0,11.6,38,6.0,mortgage,33600.0
680199,fully paid,16000,60,10.37,342.88,b,not verified,debt_consolidation,16.3,0,13,0,12.8,18,10.0,mortgage,60000.0
719833,fully paid,8875,36,7.66,276.73,a,not verified,debt_consolidation,29.93,0,5,0,69.1,16,3.0,rent,33000.0
719817,fully paid,10950,36,11.11,359.06,b,not verified,debt_consolidation,17.94,1,10,0,56.8,24,7.0,mortgage,60000.0
719793,charged off,9800,60,14.91,232.68,d,not verified,credit_card,12.89,0,11,1,47.4,18,3.0,mortgage,32500.0
718614,fully paid,25000,60,17.88,633.21,e,verified,debt_consolidation,8.21,2,11,1,75.0,21,6.0,mortgage,99800.0
714467,fully paid,12000,60,17.14,299.14,e,source verified,other,14.23,0,13,0,91.0,22,3.0,rent,72000.0
719712,fully paid,6000,36,9.63,192.57,b,source verified,other,1.8,1,8,0,17.4,14,3.0,rent,78000.0
719702,fully paid,3000,36,5.42,90.48,a,not verified,major_purchase,8.08,0,6,0,2.7,17,2.0,mortgage,95000.0
677458,charged off,18825,60,13.43,432.49,c,not verified,debt_consolidation,24.18,1,6,0,68.4,32,9.0,mortgage,33000.0
719495,fully paid,10000,36,14.54,344.41,d,verified,debt_consolidation,15.58,0,7,0,86.9,31,3.0,mortgage,100000.0
719629,fully paid,7000,36,7.29,217.07,a,not verified,debt_consolidation,15.97,0,18,0,30.6,29,2.0,own,23000.0
719622,fully paid,5475,36,12.68,183.64,c,source verified,credit_card,14.4,1,10,0,36.6,23,6.0,rent,25000.0
715134,fully paid,8800,60,11.11,191.82,b,not verified,car,3.35,0,5,1,56.4,17,7.0,mortgage,105000.0
719577,charged off,24000,60,10.37,514.31,b,verified,debt_consolidation,11.68,0,8,0,64.5,21,10.0,mortgage,52000.0
719545,fully paid,7000,36,6.92,215.89,a,not verified,debt_consolidation,17.15,0,13,0,44.8,25,5.0,rent,55000.0
710486,fully paid,7000,36,7.29,217.07,a,source verified,debt_consolidation,3.64,1,10,0,59.8,31,10.0,mortgage,140000.0
719560,fully paid,4200,36,10.74,136.99,b,source verified,debt_consolidation,9.42,0,4,0,55.3,6,4.0,rent,43200.0
718692,fully paid,10000,36,6.92,308.41,a,source verified,home_improvement,0.5,2,14,0,1.5,36,4.0,mortgage,140004.0
719558,fully paid,9000,36,9.63,288.85,b,source verified,debt_consolidation,18.69,0,10,0,35.5,19,1.0,rent,37500.0
719517,fully paid,10000,36,13.06,337.23,c,source verified,debt_consolidation,21.19,2,8,0,67.5,13,3.0,rent,55500.0
714853,fully paid,6000,36,10.0,193.61,b,not verified,debt_consolidation,22.43,0,17,0,60.9,44,10.0,own,85224.0
685795,fully paid,12000,60,14.91,284.92,d,not verified,other,12.05,2,4,0,51.2,13,9.0,rent,48000.0
719491,fully paid,4375,36,10.74,142.7,b,not verified,debt_consolidation,24.18,3,9,0,66.8,11,1.0,rent,20004.0
719484,fully paid,11000,36,12.68,368.95,c,source verified,debt_consolidation,24.27,2,15,0,39.0,25,3.0,rent,39500.0
719459,charged off,10625,36,13.06,358.31,c,source verified,debt_consolidation,15.07,0,4,0,82.0,11,8.0,own,25000.0
719405,fully paid,20000,60,12.68,451.8,c,verified,home_improvement,0.39,0,10,0,2.4,24,6.0,own,46000.0
713710,charged off,5000,60,16.4,122.66,e,source verified,small_business,15.21,3,5,0,24.3,14,1.0,rent,28000.0
719381,fully paid,3000,36,10.0,96.81,b,source verified,other,18.49,3,8,0,13.9,9,5.0,rent,34008.0
719399,fully paid,4800,36,5.79,145.57,a,not verified,car,13.87,1,13,0,30.9,46,10.0,mortgage,68800.0
719367,fully paid,3000,36,11.11,98.38,b,source verified,home_improvement,24.73,1,8,0,30.4,17,3.0,mortgage,57600.0
719357,fully paid,8000,60,10.37,171.44,b,verified,medical,21.83,1,18,0,5.6,42,6.0,mortgage,50400.0
719352,charged off,19125,60,16.77,472.95,e,verified,debt_consolidation,19.26,3,9,0,87.7,42,10.0,mortgage,46600.0
717661,fully paid,8000,36,13.8,272.65,c,not verified,debt_consolidation,12.31,2,4,1,51.2,6,4.0,rent,54000.0
719322,fully paid,16000,60,17.14,398.85,e,not verified,debt_consolidation,20.82,0,8,0,76.9,33,10.0,rent,48000.0
717765,fully paid,2000,36,7.66,62.36,a,source verified,other,13.77,0,9,0,20.4,18,10.0,rent,48192.0
716438,fully paid,8000,36,10.74,260.93,b,source verified,debt_consolidation,13.11,1,11,0,66.0,11,3.0,own,75996.0
696662,fully paid,10000,36,6.92,308.41,a,verified,small_business,8.82,0,14,0,9.6,37,5.0,own,75000.0
719263,fully paid,8500,36,10.37,275.76,b,not verified,car,11.84,2,4,0,55.7,11,3.0,rent,68000.0
717532,charged off,5500,60,14.91,130.59,d,source verified,home_improvement,5.57,2,4,0,71.9,32,10.0,own,100000.0
719196,charged off,30000,60,17.14,747.84,e,source verified,debt_consolidation,17.96,0,6,0,55.4,17,4.0,mortgage,174996.0
719204,fully paid,26000,60,19.74,685.09,f,verified,medical,22.6,2,10,0,41.7,20,7.0,rent,60000.0
719189,fully paid,4400,36,7.29,136.45,a,source verified,debt_consolidation,29.71,1,13,0,10.1,28,10.0,own,41520.0
719143,fully paid,3200,36,10.74,104.38,b,source verified,major_purchase,8.25,0,4,0,37.4,7,4.0,rent,63996.0
718089,fully paid,2500,36,15.65,87.47,d,source verified,other,6.18,1,3,0,47.9,24,7.0,rent,45996.0
717347,fully paid,2800,60,10.37,60.01,b,not verified,car,10.04,0,10,0,83.5,24,1.0,rent,62500.0
719162,fully paid,13000,60,15.28,311.19,d,source verified,debt_consolidation,14.21,1,15,0,51.2,23,4.0,mortgage,43500.0
719149,fully paid,18250,60,12.68,412.27,c,source verified,other,24.1,0,7,0,25.5,25,6.0,mortgage,70000.0
709399,fully paid,7000,36,9.63,224.66,b,not verified,other,5.97,1,5,0,10.7,10,3.0,rent,39996.0
719166,charged off,14000,60,18.25,357.42,f,verified,debt_consolidation,18.93,3,9,0,42.7,12,1.0,rent,40000.0
719129,fully paid,5000,36,10.74,163.08,b,source verified,debt_consolidation,17.3,2,9,1,30.3,16,6.0,rent,24000.0
715946,fully paid,35000,60,10.37,750.04,b,verified,home_improvement,8.49,0,9,0,5.6,23,3.0,mortgage,116676.0
674628,fully paid,10000,36,10.0,322.68,b,source verified,credit_card,13.53,0,9,0,82.0,19,10.0,mortgage,72000.0
707687,fully paid,24000,60,10.37,514.31,b,verified,credit_card,14.56,0,12,0,38.4,29,4.0,mortgage,75000.0
718404,fully paid,10000,36,7.29,310.1,a,verified,home_improvement,10.38,0,8,0,9.3,23,2.0,mortgage,107004.0
716996,fully paid,8500,60,13.06,193.67,c,not verified,car,16.76,0,9,0,50.5,17,7.0,rent,58000.0
719002,fully paid,15750,60,18.99,408.48,f,source verified,home_improvement,1.63,0,2,0,69.9,7,4.0,mortgage,126000.0
718964,fully paid,2000,36,9.63,64.19,b,not verified,medical,10.66,0,3,0,36.9,14,2.0,rent,35000.0
664678,charged off,19300,60,15.28,461.99,d,verified,debt_consolidation,17.84,0,5,0,55.6,16,9.0,own,38600.0
718910,fully paid,25000,36,10.0,806.68,b,verified,debt_consolidation,7.81,0,8,0,61.8,22,9.0,mortgage,125000.0
718894,fully paid,21000,60,16.4,515.16,e,source verified,debt_consolidation,15.17,0,10,0,67.2,18,5.0,rent,95000.0
716589,fully paid,17625,60,19.36,460.71,f,not verified,credit_card,24.72,0,11,0,95.5,14,1.0,rent,55000.0
718840,fully paid,8000,60,9.63,168.53,b,not verified,small_business,19.69,0,8,0,10.6,14,4.0,rent,27000.0
718829,fully paid,10000,36,7.29,310.1,a,not verified,debt_consolidation,3.85,0,7,1,35.8,15,1.0,mortgage,105600.0
718797,fully paid,5300,36,7.66,165.26,a,source verified,car,2.02,0,7,1,25.8,16,1.0,rent,47000.0
718759,fully paid,2500,36,10.37,81.11,b,source verified,debt_consolidation,24.3,0,10,0,50.8,10,2.0,rent,24000.0
718786,fully paid,1000,36,12.68,33.55,c,source verified,vacation,14.58,0,11,0,63.6,23,10.0,rent,54000.0
718784,fully paid,35000,60,10.37,750.04,b,verified,debt_consolidation,15.13,0,10,0,7.8,24,2.0,mortgage,74000.0
671373,fully paid,20000,60,15.65,482.65,d,verified,credit_card,23.4,0,10,0,77.1,39,10.0,rent,78000.0
718773,fully paid,20000,36,11.11,655.82,b,source verified,debt_consolidation,6.2,1,15,0,29.1,36,10.0,mortgage,170000.0
718774,fully paid,5000,36,14.54,172.21,d,verified,debt_consolidation,16.85,0,13,0,31.2,40,2.0,rent,48000.0
718730,fully paid,10000,36,7.66,311.8,a,source verified,debt_consolidation,15.28,0,10,0,69.2,28,10.0,rent,117000.0
718723,fully paid,12000,36,5.42,361.92,a,not verified,debt_consolidation,7.12,0,15,0,21.5,38,10.0,mortgage,62400.0
718582,fully paid,7200,60,13.8,166.79,c,not verified,major_purchase,16.62,2,6,0,42.1,6,1.0,rent,26000.0
718683,fully paid,14000,36,10.74,456.63,b,not verified,home_improvement,7.84,0,11,0,31.2,41,10.0,mortgage,120000.0
717227,fully paid,6000,36,7.66,187.08,a,not verified,major_purchase,13.83,0,5,0,60.8,13,8.0,rent,28284.0
717746,fully paid,30000,60,12.68,677.69,c,verified,debt_consolidation,16.61,0,5,0,47.2,20,1.0,mortgage,84000.0
718608,fully paid,14400,60,18.25,367.63,f,source verified,medical,21.25,2,24,0,57.6,63,10.0,mortgage,71000.0
718593,charged off,20000,60,12.68,451.8,c,verified,debt_consolidation,10.76,0,7,0,80.1,13,2.0,rent,66000.0
718588,charged off,10000,60,14.17,233.57,c,source verified,home_improvement,20.01,1,12,1,16.5,18,7.0,mortgage,93600.0
718559,fully paid,4500,36,6.92,138.79,a,not verified,home_improvement,12.97,0,9,0,44.4,26,3.0,mortgage,58000.0
718548,fully paid,25000,60,18.62,643.3,f,verified,credit_card,24.5,0,17,0,53.5,33,4.0,rent,60000.0
718550,fully paid,30000,36,14.54,1033.22,d,verified,credit_card,18.53,1,10,1,60.7,18,10.0,rent,70000.0
718503,fully paid,7050,36,6.92,217.43,a,verified,debt_consolidation,26.43,0,5,0,29.1,61,4.0,mortgage,42000.0
716299,fully paid,10000,36,10.74,326.16,b,source verified,credit_card,13.06,0,11,0,37.6,18,5.0,mortgage,75000.0
709515,fully paid,18000,60,17.88,455.91,e,verified,home_improvement,14.3,1,12,0,35.0,25,2.0,mortgage,108000.0
718297,fully paid,24375,36,10.37,790.76,b,verified,credit_card,22.52,0,5,0,61.1,11,2.0,own,55000.0
718452,fully paid,4300,36,9.63,138.01,b,source verified,debt_consolidation,12.96,1,5,0,12.4,5,1.0,rent,30000.0
715999,fully paid,7200,36,7.29,223.28,a,not verified,debt_consolidation,22.36,0,10,0,29.1,21,1.0,rent,30000.0
718425,fully paid,8400,36,7.66,261.91,a,not verified,debt_consolidation,8.55,0,6,0,87.2,19,9.0,mortgage,86000.0
718412,fully paid,6000,60,13.06,136.71,c,not verified,car,23.44,0,20,0,84.5,67,2.0,rent,87492.0
717260,charged off,16700,60,15.65,403.02,d,not verified,debt_consolidation,20.18,0,11,0,70.6,22,4.0,rent,50004.0
718368,charged off,1325,36,10.0,42.76,b,source verified,moving,14.95,2,8,0,4.0,36,1.0,rent,50400.0
718338,fully paid,10800,36,5.42,325.73,a,not verified,credit_card,17.03,0,11,0,20.8,31,1.0,rent,43680.0
702814,fully paid,18000,60,13.06,410.11,c,verified,debt_consolidation,23.25,3,10,0,51.6,20,5.0,rent,56000.0
717580,charged off,5000,60,7.29,99.7,a,verified,car,10.44,0,6,0,40.2,15,7.0,mortgage,60000.0
718201,fully paid,3500,60,16.77,86.56,e,source verified,car,22.5,0,3,0,40.3,5,1.0,rent,24000.0
718192,fully paid,6000,36,11.11,196.75,b,not verified,credit_card,3.82,0,5,0,87.0,18,4.0,rent,50000.0
718153,fully paid,16000,60,17.88,405.26,e,verified,home_improvement,11.83,1,13,0,41.2,20,4.0,mortgage,90000.0
716724,fully paid,35000,60,17.88,886.49,e,verified,credit_card,24.19,1,15,0,67.4,48,10.0,mortgage,105600.0
718022,fully paid,8875,36,10.37,287.92,b,not verified,debt_consolidation,20.25,0,8,0,57.6,10,2.0,rent,28800.0
718020,fully paid,4000,36,10.0,129.07,b,source verified,debt_consolidation,21.83,0,13,0,49.8,16,1.0,rent,38196.0
717990,charged off,8000,60,12.68,180.72,c,source verified,debt_consolidation,20.34,1,17,0,44.3,43,10.0,mortgage,60000.0
717937,fully paid,5000,36,11.11,163.96,b,not verified,home_improvement,10.91,2,22,0,61.1,32,2.0,mortgage,55000.0
695414,fully paid,7000,60,10.37,150.01,b,source verified,debt_consolidation,18.04,1,14,0,42.5,38,10.0,mortgage,100000.0
717898,charged off,4500,36,15.65,157.44,d,source verified,moving,10.83,0,3,0,0.0,5,1.0,rent,21600.0
714281,charged off,23000,60,19.74,606.04,f,verified,credit_card,12.55,1,7,0,93.0,20,4.0,rent,74872.0
717819,fully paid,8400,36,9.63,269.59,b,verified,home_improvement,7.99,3,11,3,32.9,16,9.0,mortgage,125000.0
717783,fully paid,25000,60,14.91,593.57,d,verified,debt_consolidation,19.17,2,5,0,82.8,16,10.0,rent,59232.0
715814,charged off,22250,60,16.77,550.23,e,verified,debt_consolidation,24.93,0,9,0,77.5,35,8.0,mortgage,51690.48
717706,fully paid,25000,60,20.48,669.05,g,verified,credit_card,17.54,2,3,0,95.1,8,1.0,rent,55000.0
714040,charged off,15000,60,15.65,361.99,d,not verified,debt_consolidation,15.84,2,7,0,70.1,27,3.0,rent,30000.0
716848,fully paid,3300,36,15.65,115.45,d,verified,credit_card,22.96,0,4,0,85.4,12,4.0,rent,33600.0
709490,fully paid,16000,60,17.88,405.26,e,verified,other,19.35,3,9,1,85.5,27,7.0,own,75500.0
717399,fully paid,3000,36,10.74,97.85,b,not verified,other,20.83,2,6,0,95.4,19,2.0,rent,35256.0
717703,fully paid,8000,36,10.74,260.93,b,source verified,home_improvement,10.1,0,7,1,64.8,29,10.0,mortgage,103000.0
717560,fully paid,12000,36,11.11,393.5,b,source verified,home_improvement,16.14,2,8,0,80.1,25,1.0,mortgage,62004.0
715618,fully paid,8900,36,7.29,275.99,a,not verified,debt_consolidation,29.07,0,9,0,44.3,34,3.0,rent,63000.0
717675,fully paid,15000,36,11.11,491.87,b,verified,credit_card,17.91,0,21,0,43.4,30,10.0,mortgage,90000.0
717243,fully paid,20000,60,19.36,522.79,f,verified,debt_consolidation,8.72,1,4,0,59.4,26,9.0,mortgage,90000.0
717657,charged off,5600,36,10.74,182.65,b,verified,debt_consolidation,11.56,0,15,1,79.8,25,1.0,mortgage,90000.0
711177,fully paid,5000,36,5.42,150.8,a,source verified,major_purchase,27.4,0,13,0,10.2,36,10.0,mortgage,53000.0
717641,fully paid,8000,60,14.91,189.95,d,verified,debt_consolidation,7.15,0,5,0,10.4,13,4.0,rent,73000.0
717638,fully paid,4000,36,16.77,142.16,e,source verified,vacation,0.93,0,2,0,86.6,13,4.0,mortgage,77705.4
704562,fully paid,8000,36,10.0,258.14,b,not verified,house,2.85,2,8,0,36.4,11,5.0,rent,72000.0
717598,fully paid,5000,36,17.51,179.54,e,source verified,major_purchase,2.96,0,3,0,95.1,3,1.0,rent,27996.0
713097,fully paid,9750,36,10.0,314.61,b,not verified,credit_card,19.01,0,9,0,64.7,16,1.0,mortgage,46350.0
